,Date,Time,Aspect 0 of Phase C  State,Aspect 1 of Phase C  State,Aspect 2 of Phase C  State,Result,Phase
7038,03-Jun-17,10:31:56,0,0,1,Green,C
7039,03-Jun-17,10:31:56,0,0,1,Green,C
7040,03-Jun-17,10:31:56,0,0,1,Green,C
7041,03-Jun-17,10:31:56,0,0,1,Green,C
7042,03-Jun-17,10:31:56,0,0,1,Green,C
7043,03-Jun-17,10:31:56,0,0,1,Green,C
7044,03-Jun-17,10:31:57,0,0,1,Green,C
7045,03-Jun-17,10:31:57,0,0,1,Green,C
7046,03-Jun-17,10:31:57,0,0,1,Green,C
7047,03-Jun-17,10:31:57,0,0,1,Green,C
7048,03-Jun-17,10:31:58,0,0,1,Green,C
7049,03-Jun-17,10:31:58,0,0,1,Green,C
7050,03-Jun-17,10:31:58,0,0,1,Green,C
7051,03-Jun-17,10:31:58,0,0,1,Green,C
7052,03-Jun-17,10:31:59,0,0,1,Green,C
7053,03-Jun-17,10:31:59,0,0,1,Green,C
7054,03-Jun-17,10:31:59,0,0,1,Green,C
7055,03-Jun-17,10:31:59,0,0,1,Green,C
7056,03-Jun-17,10:31:59,0,0,1,Green,C
7057,03-Jun-17,10:31:59,0,0,1,Green,C
7058,03-Jun-17,10:31:59,0,0,1,Green,C
7059,03-Jun-17,10:32:00,0,0,1,Green,C
7060,03-Jun-17,10:32:00,0,0,1,Green,C
7061,03-Jun-17,10:32:01,0,0,1,Green,C
7062,03-Jun-17,10:32:01,0,0,1,Green,C
7063,03-Jun-17,10:32:01,0,0,1,Green,C
7064,03-Jun-17,10:32:01,0,0,1,Green,C
7065,03-Jun-17,10:32:01,0,0,1,Green,C
7066,03-Jun-17,10:32:01,0,0,1,Green,C
7067,03-Jun-17,10:32:01,0,0,1,Green,C
7068,03-Jun-17,10:32:02,0,0,1,Green,C
7069,03-Jun-17,10:32:02,0,0,1,Green,C
7070,03-Jun-17,10:32:02,0,0,1,Green,C
7071,03-Jun-17,10:32:02,0,0,1,Green,C
7072,03-Jun-17,10:32:02,0,0,1,Green,C
7073,03-Jun-17,10:32:03,0,0,1,Green,C
7074,03-Jun-17,10:32:03,0,0,1,Green,C
7075,03-Jun-17,10:32:03,0,0,1,Green,C
7076,03-Jun-17,10:32:03,0,0,1,Green,C
7077,03-Jun-17,10:32:04,0,0,1,Green,C
7078,03-Jun-17,10:32:04,0,0,1,Green,C
7079,03-Jun-17,10:32:04,0,0,1,Green,C
7080,03-Jun-17,10:32:04,0,0,1,Green,C
7081,03-Jun-17,10:32:04,0,0,1,Green,C
7337,03-Jun-17,10:32:55,0,0,1,Green,C
7338,03-Jun-17,10:32:55,0,0,1,Green,C
7339,03-Jun-17,10:32:56,0,0,1,Green,C
7340,03-Jun-17,10:32:56,0,0,1,Green,C
7341,03-Jun-17,10:32:56,0,0,1,Green,C
7342,03-Jun-17,10:32:56,0,0,1,Green,C
7343,03-Jun-17,10:32:57,0,0,1,Green,C
7344,03-Jun-17,10:32:57,0,0,1,Green,C
7345,03-Jun-17,10:32:57,0,0,1,Green,C
7346,03-Jun-17,10:32:57,0,0,1,Green,C
7347,03-Jun-17,10:32:57,0,0,1,Green,C
7348,03-Jun-17,10:32:58,0,0,1,Green,C
7349,03-Jun-17,10:32:58,0,0,1,Green,C
7350,03-Jun-17,10:32:58,0,0,1,Green,C
7351,03-Jun-17,10:32:58,0,0,1,Green,C
7352,03-Jun-17,10:32:59,0,0,1,Green,C
7353,03-Jun-17,10:32:59,0,0,1,Green,C
7354,03-Jun-17,10:32:59,0,0,1,Green,C
7355,03-Jun-17,10:32:59,0,0,1,Green,C
7356,03-Jun-17,10:32:59,0,0,1,Green,C
7357,03-Jun-17,10:33:00,0,0,1,Green,C
7358,03-Jun-17,10:33:00,0,0,1,Green,C
7359,03-Jun-17,10:33:00,0,0,1,Green,C
7360,03-Jun-17,10:33:00,0,0,1,Green,C
7361,03-Jun-17,10:33:00,0,0,1,Green,C
7362,03-Jun-17,10:33:00,0,0,1,Green,C
7363,03-Jun-17,10:33:00,0,0,1,Green,C
7364,03-Jun-17,10:33:01,0,0,1,Green,C
7365,03-Jun-17,10:33:01,0,0,1,Green,C
7366,03-Jun-17,10:33:01,0,0,1,Green,C
7367,03-Jun-17,10:33:01,0,0,1,Green,C
7368,03-Jun-17,10:33:02,0,0,1,Green,C
7369,03-Jun-17,10:33:02,0,0,1,Green,C
7370,03-Jun-17,10:33:02,0,0,1,Green,C
7371,03-Jun-17,10:33:02,0,0,1,Green,C
7372,03-Jun-17,10:33:02,0,0,1,Green,C
7373,03-Jun-17,10:33:03,0,0,1,Green,C
7374,03-Jun-17,10:33:03,0,0,1,Green,C
7375,03-Jun-17,10:33:03,0,0,1,Green,C
7376,03-Jun-17,10:33:03,0,0,1,Green,C
7377,03-Jun-17,10:33:04,0,0,1,Green,C
7378,03-Jun-17,10:33:04,0,0,1,Green,C
7379,03-Jun-17,10:33:04,0,0,1,Green,C
7380,03-Jun-17,10:33:04,0,0,1,Green,C
7381,03-Jun-17,10:33:04,0,0,1,Green,C
7637,03-Jun-17,10:33:55,0,0,1,Green,C
7638,03-Jun-17,10:33:55,0,0,1,Green,C
7639,03-Jun-17,10:33:56,0,0,1,Green,C
7640,03-Jun-17,10:33:56,0,0,1,Green,C
7641,03-Jun-17,10:33:56,0,0,1,Green,C
7642,03-Jun-17,10:33:56,0,0,1,Green,C
7643,03-Jun-17,10:33:57,0,0,1,Green,C
7644,03-Jun-17,10:33:57,0,0,1,Green,C
7645,03-Jun-17,10:33:57,0,0,1,Green,C
7646,03-Jun-17,10:33:57,0,0,1,Green,C
7647,03-Jun-17,10:33:57,0,0,1,Green,C
7648,03-Jun-17,10:33:58,0,0,1,Green,C
7649,03-Jun-17,10:33:58,0,0,1,Green,C
7650,03-Jun-17,10:33:58,0,0,1,Green,C
7651,03-Jun-17,10:33:58,0,0,1,Green,C
7652,03-Jun-17,10:33:59,0,0,1,Green,C
7653,03-Jun-17,10:33:59,0,0,1,Green,C
7654,03-Jun-17,10:33:59,0,0,1,Green,C
7655,03-Jun-17,10:33:59,0,0,1,Green,C
7656,03-Jun-17,10:33:59,0,0,1,Green,C
7657,03-Jun-17,10:33:59,0,0,1,Green,C
7658,03-Jun-17,10:33:59,0,0,1,Green,C
7659,03-Jun-17,10:34:00,0,0,1,Green,C
7660,03-Jun-17,10:34:00,0,0,1,Green,C
7661,03-Jun-17,10:34:00,0,0,1,Green,C
7662,03-Jun-17,10:34:00,0,0,1,Green,C
7663,03-Jun-17,10:34:01,0,0,1,Green,C
7664,03-Jun-17,10:34:01,0,0,1,Green,C
7665,03-Jun-17,10:34:01,0,0,1,Green,C
7666,03-Jun-17,10:34:01,0,0,1,Green,C
7667,03-Jun-17,10:34:01,0,0,1,Green,C
7668,03-Jun-17,10:34:02,0,0,1,Green,C
7669,03-Jun-17,10:34:02,0,0,1,Green,C
7670,03-Jun-17,10:34:02,0,0,1,Green,C
7671,03-Jun-17,10:34:02,0,0,1,Green,C
7672,03-Jun-17,10:34:03,0,0,1,Green,C
7673,03-Jun-17,10:34:03,0,0,1,Green,C
7674,03-Jun-17,10:34:03,0,0,1,Green,C
7675,03-Jun-17,10:34:03,0,0,1,Green,C
7676,03-Jun-17,10:34:03,0,0,1,Green,C
7677,03-Jun-17,10:34:03,0,0,1,Green,C
7678,03-Jun-17,10:34:03,0,0,1,Green,C
7679,03-Jun-17,10:34:04,0,0,1,Green,C
7680,03-Jun-17,10:34:04,0,0,1,Green,C
7681,03-Jun-17,10:34:04,0,0,1,Green,C
7937,03-Jun-17,10:34:55,0,0,1,Green,C
7938,03-Jun-17,10:34:56,0,0,1,Green,C
7939,03-Jun-17,10:34:56,0,0,1,Green,C
7940,03-Jun-17,10:34:56,0,0,1,Green,C
7941,03-Jun-17,10:34:56,0,0,1,Green,C
7942,03-Jun-17,10:34:56,0,0,1,Green,C
7943,03-Jun-17,10:34:57,0,0,1,Green,C
7944,03-Jun-17,10:34:57,0,0,1,Green,C
7945,03-Jun-17,10:34:57,0,0,1,Green,C
7946,03-Jun-17,10:34:57,0,0,1,Green,C
7947,03-Jun-17,10:34:58,0,0,1,Green,C
7948,03-Jun-17,10:34:58,0,0,1,Green,C
7949,03-Jun-17,10:34:58,0,0,1,Green,C
7950,03-Jun-17,10:34:58,0,0,1,Green,C
7951,03-Jun-17,10:34:58,0,0,1,Green,C
7952,03-Jun-17,10:34:58,0,0,1,Green,C
7953,03-Jun-17,10:34:58,0,0,1,Green,C
7954,03-Jun-17,10:34:59,0,0,1,Green,C
7955,03-Jun-17,10:34:59,0,0,1,Green,C
7956,03-Jun-17,10:34:59,0,0,1,Green,C
7957,03-Jun-17,10:34:59,0,0,1,Green,C
7958,03-Jun-17,10:35:00,0,0,1,Green,C
7959,03-Jun-17,10:35:00,0,0,1,Green,C
7960,03-Jun-17,10:35:00,0,0,1,Green,C
7961,03-Jun-17,10:35:00,0,0,1,Green,C
7962,03-Jun-17,10:35:00,0,0,1,Green,C
7963,03-Jun-17,10:35:01,0,0,1,Green,C
7964,03-Jun-17,10:35:01,0,0,1,Green,C
7965,03-Jun-17,10:35:01,0,0,1,Green,C
7966,03-Jun-17,10:35:01,0,0,1,Green,C
7967,03-Jun-17,10:35:02,0,0,1,Green,C
7968,03-Jun-17,10:35:02,0,0,1,Green,C
7969,03-Jun-17,10:35:02,0,0,1,Green,C
7970,03-Jun-17,10:35:02,0,0,1,Green,C
7971,03-Jun-17,10:35:02,0,0,1,Green,C
7972,03-Jun-17,10:35:02,0,0,1,Green,C
7973,03-Jun-17,10:35:03,0,0,1,Green,C
7974,03-Jun-17,10:35:03,0,0,1,Green,C
7975,03-Jun-17,10:35:03,0,0,1,Green,C
7976,03-Jun-17,10:35:03,0,0,1,Green,C
7977,03-Jun-17,10:35:03,0,0,1,Green,C
7978,03-Jun-17,10:35:04,0,0,1,Green,C
7979,03-Jun-17,10:35:04,0,0,1,Green,C
7980,03-Jun-17,10:35:04,0,0,1,Green,C
7981,03-Jun-17,10:35:04,0,0,1,Green,C
8237,03-Jun-17,10:35:56,0,0,1,Green,C
8238,03-Jun-17,10:35:56,0,0,1,Green,C
8239,03-Jun-17,10:35:56,0,0,1,Green,C
8240,03-Jun-17,10:35:56,0,0,1,Green,C
8241,03-Jun-17,10:35:56,0,0,1,Green,C
8242,03-Jun-17,10:35:56,0,0,1,Green,C
8243,03-Jun-17,10:35:56,0,0,1,Green,C
8244,03-Jun-17,10:35:57,0,0,1,Green,C
8245,03-Jun-17,10:35:57,0,0,1,Green,C
8246,03-Jun-17,10:35:57,0,0,1,Green,C
8247,03-Jun-17,10:35:57,0,0,1,Green,C
8248,03-Jun-17,10:35:58,0,0,1,Green,C
8249,03-Jun-17,10:35:58,0,0,1,Green,C
8250,03-Jun-17,10:35:58,0,0,1,Green,C
8251,03-Jun-17,10:35:58,0,0,1,Green,C
8252,03-Jun-17,10:35:58,0,0,1,Green,C
8253,03-Jun-17,10:35:59,0,0,1,Green,C
8254,03-Jun-17,10:35:59,0,0,1,Green,C
8255,03-Jun-17,10:35:59,0,0,1,Green,C
8256,03-Jun-17,10:35:59,0,0,1,Green,C
8257,03-Jun-17,10:36:00,0,0,1,Green,C
8258,03-Jun-17,10:36:00,0,0,1,Green,C
8259,03-Jun-17,10:36:00,0,0,1,Green,C
8260,03-Jun-17,10:36:00,0,0,1,Green,C
8261,03-Jun-17,10:36:00,0,0,1,Green,C
8262,03-Jun-17,10:36:00,0,0,1,Green,C
8263,03-Jun-17,10:36:00,0,0,1,Green,C
8264,03-Jun-17,10:36:01,0,0,1,Green,C
8265,03-Jun-17,10:36:01,0,0,1,Green,C
8266,03-Jun-17,10:36:01,0,0,1,Green,C
8267,03-Jun-17,10:36:01,0,0,1,Green,C
8268,03-Jun-17,10:36:02,0,0,1,Green,C
8269,03-Jun-17,10:36:02,0,0,1,Green,C
8270,03-Jun-17,10:36:02,0,0,1,Green,C
8271,03-Jun-17,10:36:02,0,0,1,Green,C
8272,03-Jun-17,10:36:02,0,0,1,Green,C
8273,03-Jun-17,10:36:03,0,0,1,Green,C
8274,03-Jun-17,10:36:03,0,0,1,Green,C
8275,03-Jun-17,10:36:03,0,0,1,Green,C
8276,03-Jun-17,10:36:03,0,0,1,Green,C
8277,03-Jun-17,10:36:04,0,0,1,Green,C
8278,03-Jun-17,10:36:04,0,0,1,Green,C
8279,03-Jun-17,10:36:04,0,0,1,Green,C
8280,03-Jun-17,10:36:04,0,0,1,Green,C
8281,03-Jun-17,10:36:04,0,0,1,Green,C
8537,03-Jun-17,10:36:55,0,0,1,Green,C
8538,03-Jun-17,10:36:56,0,0,1,Green,C
8539,03-Jun-17,10:36:56,0,0,1,Green,C
8540,03-Jun-17,10:36:56,0,0,1,Green,C
8541,03-Jun-17,10:36:56,0,0,1,Green,C
8542,03-Jun-17,10:36:56,0,0,1,Green,C
8543,03-Jun-17,10:36:57,0,0,1,Green,C
8544,03-Jun-17,10:36:57,0,0,1,Green,C
8545,03-Jun-17,10:36:57,0,0,1,Green,C
8546,03-Jun-17,10:36:57,0,0,1,Green,C
8547,03-Jun-17,10:36:58,0,0,1,Green,C
8548,03-Jun-17,10:36:58,0,0,1,Green,C
8549,03-Jun-17,10:36:58,0,0,1,Green,C
8550,03-Jun-17,10:36:58,0,0,1,Green,C
8551,03-Jun-17,10:36:58,0,0,1,Green,C
8552,03-Jun-17,10:36:59,0,0,1,Green,C
8553,03-Jun-17,10:36:59,0,0,1,Green,C
8554,03-Jun-17,10:36:59,0,0,1,Green,C
8555,03-Jun-17,10:36:59,0,0,1,Green,C
8556,03-Jun-17,10:36:59,0,0,1,Green,C
8557,03-Jun-17,10:36:59,0,0,1,Green,C
8558,03-Jun-17,10:37:00,0,0,1,Green,C
8559,03-Jun-17,10:37:00,0,0,1,Green,C
8560,03-Jun-17,10:37:00,0,0,1,Green,C
8561,03-Jun-17,10:37:00,0,0,1,Green,C
8562,03-Jun-17,10:37:00,0,0,1,Green,C
8563,03-Jun-17,10:37:01,0,0,1,Green,C
8564,03-Jun-17,10:37:01,0,0,1,Green,C
8565,03-Jun-17,10:37:01,0,0,1,Green,C
8566,03-Jun-17,10:37:01,0,0,1,Green,C
8567,03-Jun-17,10:37:02,0,0,1,Green,C
8568,03-Jun-17,10:37:02,0,0,1,Green,C
8569,03-Jun-17,10:37:02,0,0,1,Green,C
8570,03-Jun-17,10:37:02,0,0,1,Green,C
8571,03-Jun-17,10:37:02,0,0,1,Green,C
8572,03-Jun-17,10:37:03,0,0,1,Green,C
8573,03-Jun-17,10:37:03,0,0,1,Green,C
8574,03-Jun-17,10:37:03,0,0,1,Green,C
8575,03-Jun-17,10:37:03,0,0,1,Green,C
8576,03-Jun-17,10:37:03,0,0,1,Green,C
8577,03-Jun-17,10:37:03,0,0,1,Green,C
8578,03-Jun-17,10:37:03,0,0,1,Green,C
8579,03-Jun-17,10:37:04,0,0,1,Green,C
8580,03-Jun-17,10:37:04,0,0,1,Green,C
8581,03-Jun-17,10:37:04,0,0,1,Green,C
8837,03-Jun-17,10:37:55,0,0,1,Green,C
8838,03-Jun-17,10:37:56,0,0,1,Green,C
8839,03-Jun-17,10:37:56,0,0,1,Green,C
8840,03-Jun-17,10:37:56,0,0,1,Green,C
8841,03-Jun-17,10:37:56,0,0,1,Green,C
8842,03-Jun-17,10:37:56,0,0,1,Green,C
8843,03-Jun-17,10:37:57,0,0,1,Green,C
8844,03-Jun-17,10:37:57,0,0,1,Green,C
8845,03-Jun-17,10:37:57,0,0,1,Green,C
8846,03-Jun-17,10:37:57,0,0,1,Green,C
8847,03-Jun-17,10:37:58,0,0,1,Green,C
8848,03-Jun-17,10:37:58,0,0,1,Green,C
8849,03-Jun-17,10:37:58,0,0,1,Green,C
8850,03-Jun-17,10:37:58,0,0,1,Green,C
8851,03-Jun-17,10:37:58,0,0,1,Green,C
8852,03-Jun-17,10:37:59,0,0,1,Green,C
8853,03-Jun-17,10:37:59,0,0,1,Green,C
8854,03-Jun-17,10:37:59,0,0,1,Green,C
8855,03-Jun-17,10:37:59,0,0,1,Green,C
8856,03-Jun-17,10:38:00,0,0,1,Green,C
8857,03-Jun-17,10:38:00,0,0,1,Green,C
8858,03-Jun-17,10:38:00,0,0,1,Green,C
8859,03-Jun-17,10:38:00,0,0,1,Green,C
8860,03-Jun-17,10:38:00,0,0,1,Green,C
8861,03-Jun-17,10:38:00,0,0,1,Green,C
8862,03-Jun-17,10:38:00,0,0,1,Green,C
8863,03-Jun-17,10:38:01,0,0,1,Green,C
8864,03-Jun-17,10:38:01,0,0,1,Green,C
8865,03-Jun-17,10:38:01,0,0,1,Green,C
8866,03-Jun-17,10:38:01,0,0,1,Green,C
8867,03-Jun-17,10:38:02,0,0,1,Green,C
8868,03-Jun-17,10:38:02,0,0,1,Green,C
8869,03-Jun-17,10:38:02,0,0,1,Green,C
8870,03-Jun-17,10:38:02,0,0,1,Green,C
8871,03-Jun-17,10:38:02,0,0,1,Green,C
8872,03-Jun-17,10:38:02,0,0,1,Green,C
8873,03-Jun-17,10:38:02,0,0,1,Green,C
8874,03-Jun-17,10:38:03,0,0,1,Green,C
8875,03-Jun-17,10:38:03,0,0,1,Green,C
8876,03-Jun-17,10:38:03,0,0,1,Green,C
8877,03-Jun-17,10:38:03,0,0,1,Green,C
8878,03-Jun-17,10:38:03,0,0,1,Green,C
8879,03-Jun-17,10:38:04,0,0,1,Green,C
8880,03-Jun-17,10:38:04,0,0,1,Green,C
8881,03-Jun-17,10:38:04,0,0,1,Green,C
9137,03-Jun-17,10:38:56,0,0,1,Green,C
9138,03-Jun-17,10:38:56,0,0,1,Green,C
9139,03-Jun-17,10:38:56,0,0,1,Green,C
9140,03-Jun-17,10:38:56,0,0,1,Green,C
9141,03-Jun-17,10:38:56,0,0,1,Green,C
9142,03-Jun-17,10:38:56,0,0,1,Green,C
9143,03-Jun-17,10:38:56,0,0,1,Green,C
9144,03-Jun-17,10:38:57,0,0,1,Green,C
9145,03-Jun-17,10:38:57,0,0,1,Green,C
9146,03-Jun-17,10:38:57,0,0,1,Green,C
9147,03-Jun-17,10:38:57,0,0,1,Green,C
9148,03-Jun-17,10:38:58,0,0,1,Green,C
9149,03-Jun-17,10:38:58,0,0,1,Green,C
9150,03-Jun-17,10:38:58,0,0,1,Green,C
9151,03-Jun-17,10:38:58,0,0,1,Green,C
9152,03-Jun-17,10:38:58,0,0,1,Green,C
9153,03-Jun-17,10:38:59,0,0,1,Green,C
9154,03-Jun-17,10:38:59,0,0,1,Green,C
9155,03-Jun-17,10:38:59,0,0,1,Green,C
9156,03-Jun-17,10:38:59,0,0,1,Green,C
9157,03-Jun-17,10:39:00,0,0,1,Green,C
9158,03-Jun-17,10:39:00,0,0,1,Green,C
9159,03-Jun-17,10:39:00,0,0,1,Green,C
9160,03-Jun-17,10:39:00,0,0,1,Green,C
9161,03-Jun-17,10:39:00,0,0,1,Green,C
9162,03-Jun-17,10:39:00,0,0,1,Green,C
9163,03-Jun-17,10:39:00,0,0,1,Green,C
9164,03-Jun-17,10:39:01,0,0,1,Green,C
9165,03-Jun-17,10:39:01,0,0,1,Green,C
9166,03-Jun-17,10:39:01,0,0,1,Green,C
9167,03-Jun-17,10:39:01,0,0,1,Green,C
9168,03-Jun-17,10:39:02,0,0,1,Green,C
9169,03-Jun-17,10:39:02,0,0,1,Green,C
9170,03-Jun-17,10:39:02,0,0,1,Green,C
9171,03-Jun-17,10:39:02,0,0,1,Green,C
9172,03-Jun-17,10:39:02,0,0,1,Green,C
9173,03-Jun-17,10:39:03,0,0,1,Green,C
9174,03-Jun-17,10:39:03,0,0,1,Green,C
9175,03-Jun-17,10:39:03,0,0,1,Green,C
9176,03-Jun-17,10:39:03,0,0,1,Green,C
9177,03-Jun-17,10:39:04,0,0,1,Green,C
9178,03-Jun-17,10:39:04,0,0,1,Green,C
9179,03-Jun-17,10:39:04,0,0,1,Green,C
9180,03-Jun-17,10:39:04,0,0,1,Green,C
9181,03-Jun-17,10:39:04,0,0,1,Green,C
