,Date,Time,Aspect 0 of Phase D  State,Aspect 1 of Phase D  State,Aspect 2 of Phase D  State,Result,Phase
2273,03-Jun-17,10:16:03,0,0,1,Green,D
2274,03-Jun-17,10:16:03,0,0,1,Green,D
2275,03-Jun-17,10:16:03,0,0,1,Green,D
2276,03-Jun-17,10:16:03,0,0,1,Green,D
2277,03-Jun-17,10:16:03,0,0,1,Green,D
2278,03-Jun-17,10:16:04,0,0,1,Green,D
2279,03-Jun-17,10:16:04,0,0,1,Green,D
2280,03-Jun-17,10:16:04,0,0,1,Green,D
2281,03-Jun-17,10:16:04,0,0,1,Green,D
2542,03-Jun-17,10:16:56,0,0,1,Green,D
2543,03-Jun-17,10:16:57,0,0,1,Green,D
2544,03-Jun-17,10:16:57,0,0,1,Green,D
2545,03-Jun-17,10:16:57,0,0,1,Green,D
2546,03-Jun-17,10:16:57,0,0,1,Green,D
2547,03-Jun-17,10:16:58,0,0,1,Green,D
2548,03-Jun-17,10:16:58,0,0,1,Green,D
2549,03-Jun-17,10:16:58,0,0,1,Green,D
2550,03-Jun-17,10:16:58,0,0,1,Green,D
2551,03-Jun-17,10:16:58,0,0,1,Green,D
2552,03-Jun-17,10:16:58,0,0,1,Green,D
2553,03-Jun-17,10:16:58,0,0,1,Green,D
2554,03-Jun-17,10:16:59,0,0,1,Green,D
2555,03-Jun-17,10:16:59,0,0,1,Green,D
2556,03-Jun-17,10:16:59,0,0,1,Green,D
2557,03-Jun-17,10:16:59,0,0,1,Green,D
2558,03-Jun-17,10:17:00,0,0,1,Green,D
2559,03-Jun-17,10:17:00,0,0,1,Green,D
2560,03-Jun-17,10:17:00,0,0,1,Green,D
2561,03-Jun-17,10:17:00,0,0,1,Green,D
2562,03-Jun-17,10:17:00,0,0,1,Green,D
2563,03-Jun-17,10:17:01,0,0,1,Green,D
2564,03-Jun-17,10:17:01,0,0,1,Green,D
2565,03-Jun-17,10:17:01,0,0,1,Green,D
2566,03-Jun-17,10:17:01,0,0,1,Green,D
2567,03-Jun-17,10:17:02,0,0,1,Green,D
2568,03-Jun-17,10:17:02,0,0,1,Green,D
2569,03-Jun-17,10:17:02,0,0,1,Green,D
2570,03-Jun-17,10:17:02,0,0,1,Green,D
2571,03-Jun-17,10:17:02,0,0,1,Green,D
2572,03-Jun-17,10:17:02,0,0,1,Green,D
2573,03-Jun-17,10:17:02,0,0,1,Green,D
2574,03-Jun-17,10:17:03,0,0,1,Green,D
2575,03-Jun-17,10:17:03,0,0,1,Green,D
2576,03-Jun-17,10:17:03,0,0,1,Green,D
2577,03-Jun-17,10:17:03,0,0,1,Green,D
2578,03-Jun-17,10:17:04,0,0,1,Green,D
2579,03-Jun-17,10:17:04,0,0,1,Green,D
2580,03-Jun-17,10:17:04,0,0,1,Green,D
2581,03-Jun-17,10:17:04,0,0,1,Green,D
2842,03-Jun-17,10:17:56,0,0,1,Green,D
2843,03-Jun-17,10:17:57,0,0,1,Green,D
2844,03-Jun-17,10:17:57,0,0,1,Green,D
2845,03-Jun-17,10:17:57,0,0,1,Green,D
2846,03-Jun-17,10:17:57,0,0,1,Green,D
2847,03-Jun-17,10:17:58,0,0,1,Green,D
2848,03-Jun-17,10:17:58,0,0,1,Green,D
2849,03-Jun-17,10:17:58,0,0,1,Green,D
2850,03-Jun-17,10:17:58,0,0,1,Green,D
2851,03-Jun-17,10:17:58,0,0,1,Green,D
2852,03-Jun-17,10:17:58,0,0,1,Green,D
2853,03-Jun-17,10:17:59,0,0,1,Green,D
2854,03-Jun-17,10:17:59,0,0,1,Green,D
2855,03-Jun-17,10:17:59,0,0,1,Green,D
2856,03-Jun-17,10:17:59,0,0,1,Green,D
2857,03-Jun-17,10:18:00,0,0,1,Green,D
2858,03-Jun-17,10:18:00,0,0,1,Green,D
2859,03-Jun-17,10:18:00,0,0,1,Green,D
2860,03-Jun-17,10:18:00,0,0,1,Green,D
2861,03-Jun-17,10:18:00,0,0,1,Green,D
2862,03-Jun-17,10:18:01,0,0,1,Green,D
2863,03-Jun-17,10:18:01,0,0,1,Green,D
2864,03-Jun-17,10:18:01,0,0,1,Green,D
2865,03-Jun-17,10:18:01,0,0,1,Green,D
2866,03-Jun-17,10:18:01,0,0,1,Green,D
2867,03-Jun-17,10:18:01,0,0,1,Green,D
2868,03-Jun-17,10:18:01,0,0,1,Green,D
