,Date,Time,Aspect 0 of Phase C  State,Aspect 1 of Phase C  State,Aspect 2 of Phase C  State,Result,Phase
5286,03-Jun-17,10:26:05,0,1,0,Amber,C
5287,03-Jun-17,10:26:06,0,1,0,Amber,C
5288,03-Jun-17,10:26:06,0,1,0,Amber,C
5289,03-Jun-17,10:26:06,0,1,0,Amber,C
5290,03-Jun-17,10:26:06,0,1,0,Amber,C
5291,03-Jun-17,10:26:06,0,1,0,Amber,C
5292,03-Jun-17,10:26:06,0,1,0,Amber,C
5293,03-Jun-17,10:26:06,0,1,0,Amber,C
5294,03-Jun-17,10:26:07,0,1,0,Amber,C
5295,03-Jun-17,10:26:07,0,1,0,Amber,C
5296,03-Jun-17,10:26:07,0,1,0,Amber,C
5582,03-Jun-17,10:27:04,0,1,0,Amber,C
5583,03-Jun-17,10:27:04,0,1,0,Amber,C
5584,03-Jun-17,10:27:05,0,1,0,Amber,C
5585,03-Jun-17,10:27:05,0,1,0,Amber,C
5586,03-Jun-17,10:27:05,0,1,0,Amber,C
5587,03-Jun-17,10:27:05,0,1,0,Amber,C
5588,03-Jun-17,10:27:05,0,1,0,Amber,C
5589,03-Jun-17,10:27:06,0,1,0,Amber,C
5590,03-Jun-17,10:27:06,0,1,0,Amber,C
5591,03-Jun-17,10:27:06,0,1,0,Amber,C
5592,03-Jun-17,10:27:06,0,1,0,Amber,C
5593,03-Jun-17,10:27:07,0,1,0,Amber,C
5594,03-Jun-17,10:27:07,0,1,0,Amber,C
5595,03-Jun-17,10:27:07,0,1,0,Amber,C
5596,03-Jun-17,10:27:07,0,1,0,Amber,C
5882,03-Jun-17,10:28:04,0,1,0,Amber,C
5883,03-Jun-17,10:28:04,0,1,0,Amber,C
5884,03-Jun-17,10:28:05,0,1,0,Amber,C
5885,03-Jun-17,10:28:05,0,1,0,Amber,C
5886,03-Jun-17,10:28:05,0,1,0,Amber,C
5887,03-Jun-17,10:28:05,0,1,0,Amber,C
5888,03-Jun-17,10:28:05,0,1,0,Amber,C
5889,03-Jun-17,10:28:06,0,1,0,Amber,C
5890,03-Jun-17,10:28:06,0,1,0,Amber,C
5891,03-Jun-17,10:28:06,0,1,0,Amber,C
5892,03-Jun-17,10:28:06,0,1,0,Amber,C
5893,03-Jun-17,10:28:07,0,1,0,Amber,C
5894,03-Jun-17,10:28:07,0,1,0,Amber,C
5895,03-Jun-17,10:28:07,0,1,0,Amber,C
5896,03-Jun-17,10:28:07,0,1,0,Amber,C
6182,03-Jun-17,10:29:04,0,1,0,Amber,C
6183,03-Jun-17,10:29:04,0,1,0,Amber,C
6184,03-Jun-17,10:29:05,0,1,0,Amber,C
6185,03-Jun-17,10:29:05,0,1,0,Amber,C
6186,03-Jun-17,10:29:05,0,1,0,Amber,C
6187,03-Jun-17,10:29:05,0,1,0,Amber,C
6188,03-Jun-17,10:29:06,0,1,0,Amber,C
6189,03-Jun-17,10:29:06,0,1,0,Amber,C
6190,03-Jun-17,10:29:06,0,1,0,Amber,C
6191,03-Jun-17,10:29:06,0,1,0,Amber,C
6192,03-Jun-17,10:29:06,0,1,0,Amber,C
6193,03-Jun-17,10:29:07,0,1,0,Amber,C
6194,03-Jun-17,10:29:07,0,1,0,Amber,C
6195,03-Jun-17,10:29:07,0,1,0,Amber,C
6196,03-Jun-17,10:29:07,0,1,0,Amber,C
6482,03-Jun-17,10:30:04,0,1,0,Amber,C
6483,03-Jun-17,10:30:05,0,1,0,Amber,C
6484,03-Jun-17,10:30:05,0,1,0,Amber,C
6485,03-Jun-17,10:30:05,0,1,0,Amber,C
6486,03-Jun-17,10:30:05,0,1,0,Amber,C
6487,03-Jun-17,10:30:06,0,1,0,Amber,C
6488,03-Jun-17,10:30:06,0,1,0,Amber,C
6489,03-Jun-17,10:30:06,0,1,0,Amber,C
6490,03-Jun-17,10:30:06,0,1,0,Amber,C
6491,03-Jun-17,10:30:06,0,1,0,Amber,C
6492,03-Jun-17,10:30:06,0,1,0,Amber,C
6493,03-Jun-17,10:30:06,0,1,0,Amber,C
