,Date,Time,Aspect 0 of Phase C  State,Aspect 1 of Phase C  State,Aspect 2 of Phase C  State,Result,Phase
402,03-Jun-17,10:09:48,1,0,0,Red,C
403,03-Jun-17,10:09:48,1,0,0,Red,C
404,03-Jun-17,10:09:49,1,0,0,Red,C
405,03-Jun-17,10:09:49,1,0,0,Red,C
406,03-Jun-17,10:09:49,1,0,0,Red,C
407,03-Jun-17,10:09:49,1,0,0,Red,C
408,03-Jun-17,10:09:50,1,0,0,Red,C
409,03-Jun-17,10:09:50,1,0,0,Red,C
410,03-Jun-17,10:09:50,1,0,0,Red,C
411,03-Jun-17,10:09:50,1,0,0,Red,C
412,03-Jun-17,10:09:50,1,0,0,Red,C
413,03-Jun-17,10:09:50,1,0,0,Red,C
414,03-Jun-17,10:09:51,1,0,0,Red,C
415,03-Jun-17,10:09:51,1,0,0,Red,C
416,03-Jun-17,10:09:51,1,0,0,Red,C
417,03-Jun-17,10:09:51,1,0,0,Red,C
418,03-Jun-17,10:09:52,1,0,0,Red,C
419,03-Jun-17,10:09:52,1,0,0,Red,C
420,03-Jun-17,10:09:52,1,0,0,Red,C
421,03-Jun-17,10:09:52,1,0,0,Red,C
422,03-Jun-17,10:09:53,1,0,0,Red,C
423,03-Jun-17,10:09:53,1,0,0,Red,C
424,03-Jun-17,10:09:53,1,0,0,Red,C
425,03-Jun-17,10:09:53,1,0,0,Red,C
426,03-Jun-17,10:09:53,1,0,0,Red,C
427,03-Jun-17,10:09:53,1,0,0,Red,C
428,03-Jun-17,10:09:53,1,0,0,Red,C
429,03-Jun-17,10:09:54,1,0,0,Red,C
430,03-Jun-17,10:09:54,1,0,0,Red,C
431,03-Jun-17,10:09:54,1,0,0,Red,C
432,03-Jun-17,10:09:54,1,0,0,Red,C
433,03-Jun-17,10:09:54,1,0,0,Red,C
434,03-Jun-17,10:09:55,1,0,0,Red,C
435,03-Jun-17,10:09:55,1,0,0,Red,C
436,03-Jun-17,10:09:55,1,0,0,Red,C
437,03-Jun-17,10:09:55,1,0,0,Red,C
438,03-Jun-17,10:09:56,1,0,0,Red,C
439,03-Jun-17,10:09:56,1,0,0,Red,C
440,03-Jun-17,10:09:56,1,0,0,Red,C
441,03-Jun-17,10:09:56,1,0,0,Red,C
442,03-Jun-17,10:09:56,1,0,0,Red,C
443,03-Jun-17,10:09:57,1,0,0,Red,C
444,03-Jun-17,10:09:57,1,0,0,Red,C
445,03-Jun-17,10:09:57,1,0,0,Red,C
446,03-Jun-17,10:09:57,1,0,0,Red,C
447,03-Jun-17,10:09:58,1,0,0,Red,C
448,03-Jun-17,10:09:58,1,0,0,Red,C
449,03-Jun-17,10:09:58,1,0,0,Red,C
450,03-Jun-17,10:09:58,1,0,0,Red,C
451,03-Jun-17,10:09:58,1,0,0,Red,C
452,03-Jun-17,10:09:58,1,0,0,Red,C
453,03-Jun-17,10:09:58,1,0,0,Red,C
454,03-Jun-17,10:09:59,1,0,0,Red,C
455,03-Jun-17,10:09:59,1,0,0,Red,C
456,03-Jun-17,10:09:59,1,0,0,Red,C
457,03-Jun-17,10:09:59,1,0,0,Red,C
458,03-Jun-17,10:10:00,1,0,0,Red,C
459,03-Jun-17,10:10:00,1,0,0,Red,C
460,03-Jun-17,10:10:00,1,0,0,Red,C
461,03-Jun-17,10:10:00,1,0,0,Red,C
462,03-Jun-17,10:10:00,1,0,0,Red,C
463,03-Jun-17,10:10:01,1,0,0,Red,C
464,03-Jun-17,10:10:01,1,0,0,Red,C
465,03-Jun-17,10:10:01,1,0,0,Red,C
466,03-Jun-17,10:10:01,1,0,0,Red,C
