,Date,Time,Aspect 0 of Phase B  State,Aspect 1 of Phase B  State,Aspect 2 of Phase B  State,Result,Phase
566,03-Jun-17,10:10:21,0,0,1,Green,B
567,03-Jun-17,10:10:21,0,0,1,Green,B
568,03-Jun-17,10:10:22,0,0,1,Green,B
569,03-Jun-17,10:10:22,0,0,1,Green,B
570,03-Jun-17,10:10:22,0,0,1,Green,B
571,03-Jun-17,10:10:22,0,0,1,Green,B
572,03-Jun-17,10:10:23,0,0,1,Green,B
573,03-Jun-17,10:10:23,0,0,1,Green,B
574,03-Jun-17,10:10:23,0,0,1,Green,B
575,03-Jun-17,10:10:23,0,0,1,Green,B
576,03-Jun-17,10:10:23,0,0,1,Green,B
577,03-Jun-17,10:10:23,0,0,1,Green,B
578,03-Jun-17,10:10:24,0,0,1,Green,B
579,03-Jun-17,10:10:24,0,0,1,Green,B
580,03-Jun-17,10:10:24,0,0,1,Green,B
581,03-Jun-17,10:10:24,0,0,1,Green,B
582,03-Jun-17,10:10:24,0,0,1,Green,B
583,03-Jun-17,10:10:25,0,0,1,Green,B
584,03-Jun-17,10:10:25,0,0,1,Green,B
585,03-Jun-17,10:10:25,0,0,1,Green,B
586,03-Jun-17,10:10:25,0,0,1,Green,B
587,03-Jun-17,10:10:25,0,0,1,Green,B
588,03-Jun-17,10:10:26,0,0,1,Green,B
589,03-Jun-17,10:10:26,0,0,1,Green,B
590,03-Jun-17,10:10:26,0,0,1,Green,B
591,03-Jun-17,10:10:26,0,0,1,Green,B
592,03-Jun-17,10:10:27,0,0,1,Green,B
593,03-Jun-17,10:10:27,0,0,1,Green,B
594,03-Jun-17,10:10:27,0,0,1,Green,B
595,03-Jun-17,10:10:27,0,0,1,Green,B
596,03-Jun-17,10:10:27,0,0,1,Green,B
597,03-Jun-17,10:10:27,0,0,1,Green,B
598,03-Jun-17,10:10:27,0,0,1,Green,B
599,03-Jun-17,10:10:28,0,0,1,Green,B
600,03-Jun-17,10:10:28,0,0,1,Green,B
601,03-Jun-17,10:10:28,0,0,1,Green,B
602,03-Jun-17,10:10:28,0,0,1,Green,B
603,03-Jun-17,10:10:28,0,0,1,Green,B
604,03-Jun-17,10:10:29,0,0,1,Green,B
605,03-Jun-17,10:10:29,0,0,1,Green,B
