,Date,Time,Aspect 0 of Phase F  State,Aspect 1 of Phase F  State,Aspect 2 of Phase F  State,Result,Phase
346,03-Jun-17,10:09:37,1,1,0,RedAmber,F
347,03-Jun-17,10:09:37,1,1,0,RedAmber,F
348,03-Jun-17,10:09:37,1,1,0,RedAmber,F
349,03-Jun-17,10:09:38,1,1,0,RedAmber,F
350,03-Jun-17,10:09:38,1,1,0,RedAmber,F
351,03-Jun-17,10:09:38,1,1,0,RedAmber,F
352,03-Jun-17,10:09:38,1,1,0,RedAmber,F
353,03-Jun-17,10:09:39,1,1,0,RedAmber,F
354,03-Jun-17,10:09:39,1,1,0,RedAmber,F
355,03-Jun-17,10:09:39,1,1,0,RedAmber,F
356,03-Jun-17,10:09:39,1,1,0,RedAmber,F
357,03-Jun-17,10:09:39,1,1,0,RedAmber,F
358,03-Jun-17,10:09:40,1,1,0,RedAmber,F
359,03-Jun-17,10:09:40,1,1,0,RedAmber,F
360,03-Jun-17,10:09:40,1,1,0,RedAmber,F
361,03-Jun-17,10:09:40,1,1,0,RedAmber,F
362,03-Jun-17,10:09:40,1,1,0,RedAmber,F
363,03-Jun-17,10:09:40,1,1,0,RedAmber,F
364,03-Jun-17,10:09:41,1,1,0,RedAmber,F
365,03-Jun-17,10:09:41,1,1,0,RedAmber,F
366,03-Jun-17,10:09:41,1,1,0,RedAmber,F
367,03-Jun-17,10:09:41,1,1,0,RedAmber,F
368,03-Jun-17,10:09:42,1,1,0,RedAmber,F
369,03-Jun-17,10:09:42,1,1,0,RedAmber,F
370,03-Jun-17,10:09:42,1,1,0,RedAmber,F
371,03-Jun-17,10:09:42,1,1,0,RedAmber,F
372,03-Jun-17,10:09:43,1,1,0,RedAmber,F
373,03-Jun-17,10:09:43,1,1,0,RedAmber,F
374,03-Jun-17,10:09:43,1,1,0,RedAmber,F
375,03-Jun-17,10:09:43,1,1,0,RedAmber,F
376,03-Jun-17,10:09:43,1,1,0,RedAmber,F
377,03-Jun-17,10:09:43,1,1,0,RedAmber,F
378,03-Jun-17,10:09:43,1,1,0,RedAmber,F
379,03-Jun-17,10:09:44,1,1,0,RedAmber,F
380,03-Jun-17,10:09:44,1,1,0,RedAmber,F
381,03-Jun-17,10:09:44,1,1,0,RedAmber,F
382,03-Jun-17,10:09:44,1,1,0,RedAmber,F
383,03-Jun-17,10:09:45,1,1,0,RedAmber,F
384,03-Jun-17,10:09:45,1,1,0,RedAmber,F
385,03-Jun-17,10:09:45,1,1,0,RedAmber,F
386,03-Jun-17,10:09:45,1,1,0,RedAmber,F
387,03-Jun-17,10:09:45,1,1,0,RedAmber,F
388,03-Jun-17,10:09:46,1,1,0,RedAmber,F
389,03-Jun-17,10:09:46,1,1,0,RedAmber,F
390,03-Jun-17,10:09:46,1,1,0,RedAmber,F
391,03-Jun-17,10:09:46,1,1,0,RedAmber,F
392,03-Jun-17,10:09:46,1,1,0,RedAmber,F
393,03-Jun-17,10:09:47,1,1,0,RedAmber,F
394,03-Jun-17,10:09:47,1,1,0,RedAmber,F
395,03-Jun-17,10:09:47,1,1,0,RedAmber,F
396,03-Jun-17,10:09:47,1,1,0,RedAmber,F
397,03-Jun-17,10:09:48,1,1,0,RedAmber,F
398,03-Jun-17,10:09:48,1,1,0,RedAmber,F
399,03-Jun-17,10:09:48,1,1,0,RedAmber,F
400,03-Jun-17,10:09:48,1,1,0,RedAmber,F
401,03-Jun-17,10:09:48,1,1,0,RedAmber,F
