,Date,Time,Aspect 0 of Phase G  State,Aspect 1 of Phase G  State,Aspect 2 of Phase G  State,Result,Phase
4572,03-Jun-17,10:23:42,1,0,0,Red,G
4573,03-Jun-17,10:23:43,1,0,0,Red,G
4574,03-Jun-17,10:23:43,1,0,0,Red,G
4575,03-Jun-17,10:23:43,1,0,0,Red,G
4576,03-Jun-17,10:23:43,1,0,0,Red,G
4577,03-Jun-17,10:23:44,1,0,0,Red,G
4578,03-Jun-17,10:23:44,1,0,0,Red,G
4579,03-Jun-17,10:23:44,1,0,0,Red,G
4580,03-Jun-17,10:23:44,1,0,0,Red,G
4581,03-Jun-17,10:23:44,1,0,0,Red,G
4582,03-Jun-17,10:23:45,1,0,0,Red,G
4583,03-Jun-17,10:23:45,1,0,0,Red,G
4584,03-Jun-17,10:23:45,1,0,0,Red,G
4585,03-Jun-17,10:23:45,1,0,0,Red,G
4586,03-Jun-17,10:23:45,1,0,0,Red,G
4587,03-Jun-17,10:23:45,1,0,0,Red,G
4588,03-Jun-17,10:23:46,1,0,0,Red,G
4589,03-Jun-17,10:23:46,1,0,0,Red,G
4590,03-Jun-17,10:23:46,1,0,0,Red,G
4591,03-Jun-17,10:23:46,1,0,0,Red,G
4592,03-Jun-17,10:23:46,1,0,0,Red,G
4593,03-Jun-17,10:23:47,1,0,0,Red,G
4594,03-Jun-17,10:23:47,1,0,0,Red,G
4595,03-Jun-17,10:23:47,1,0,0,Red,G
4596,03-Jun-17,10:23:47,1,0,0,Red,G
4597,03-Jun-17,10:23:48,1,0,0,Red,G
4598,03-Jun-17,10:23:48,1,0,0,Red,G
4599,03-Jun-17,10:23:48,1,0,0,Red,G
4600,03-Jun-17,10:23:48,1,0,0,Red,G
4601,03-Jun-17,10:23:48,1,0,0,Red,G
4602,03-Jun-17,10:23:49,1,0,0,Red,G
4603,03-Jun-17,10:23:49,1,0,0,Red,G
4604,03-Jun-17,10:23:49,1,0,0,Red,G
4605,03-Jun-17,10:23:49,1,0,0,Red,G
4606,03-Jun-17,10:23:49,1,0,0,Red,G
4607,03-Jun-17,10:23:49,1,0,0,Red,G
4608,03-Jun-17,10:23:50,1,0,0,Red,G
4609,03-Jun-17,10:23:50,1,0,0,Red,G
4610,03-Jun-17,10:23:50,1,0,0,Red,G
4611,03-Jun-17,10:23:50,1,0,0,Red,G
4612,03-Jun-17,10:23:50,1,0,0,Red,G
4613,03-Jun-17,10:23:51,1,0,0,Red,G
4614,03-Jun-17,10:23:51,1,0,0,Red,G
4615,03-Jun-17,10:23:51,1,0,0,Red,G
4616,03-Jun-17,10:23:51,1,0,0,Red,G
4617,03-Jun-17,10:23:52,1,0,0,Red,G
4618,03-Jun-17,10:23:52,1,0,0,Red,G
4619,03-Jun-17,10:23:52,1,0,0,Red,G
4620,03-Jun-17,10:23:52,1,0,0,Red,G
4621,03-Jun-17,10:23:52,1,0,0,Red,G
4622,03-Jun-17,10:23:53,1,0,0,Red,G
4623,03-Jun-17,10:23:53,1,0,0,Red,G
4624,03-Jun-17,10:23:53,1,0,0,Red,G
4625,03-Jun-17,10:23:53,1,0,0,Red,G
4626,03-Jun-17,10:23:53,1,0,0,Red,G
4627,03-Jun-17,10:23:53,1,0,0,Red,G
4628,03-Jun-17,10:23:54,1,0,0,Red,G
4629,03-Jun-17,10:23:54,1,0,0,Red,G
4630,03-Jun-17,10:23:54,1,0,0,Red,G
4631,03-Jun-17,10:23:54,1,0,0,Red,G
4632,03-Jun-17,10:23:54,1,0,0,Red,G
4633,03-Jun-17,10:23:55,1,0,0,Red,G
4634,03-Jun-17,10:23:55,1,0,0,Red,G
4635,03-Jun-17,10:23:55,1,0,0,Red,G
4636,03-Jun-17,10:23:55,1,0,0,Red,G
4637,03-Jun-17,10:23:56,1,0,0,Red,G
4638,03-Jun-17,10:23:56,1,0,0,Red,G
4639,03-Jun-17,10:23:56,1,0,0,Red,G
4640,03-Jun-17,10:23:56,1,0,0,Red,G
4641,03-Jun-17,10:23:56,1,0,0,Red,G
4642,03-Jun-17,10:23:57,1,0,0,Red,G
4643,03-Jun-17,10:23:57,1,0,0,Red,G
4644,03-Jun-17,10:23:57,1,0,0,Red,G
4645,03-Jun-17,10:23:57,1,0,0,Red,G
4646,03-Jun-17,10:23:57,1,0,0,Red,G
4647,03-Jun-17,10:23:57,1,0,0,Red,G
4648,03-Jun-17,10:23:58,1,0,0,Red,G
4649,03-Jun-17,10:23:58,1,0,0,Red,G
4650,03-Jun-17,10:23:58,1,0,0,Red,G
4651,03-Jun-17,10:23:58,1,0,0,Red,G
4652,03-Jun-17,10:23:58,1,0,0,Red,G
4653,03-Jun-17,10:23:59,1,0,0,Red,G
4654,03-Jun-17,10:23:59,1,0,0,Red,G
4655,03-Jun-17,10:23:59,1,0,0,Red,G
4656,03-Jun-17,10:23:59,1,0,0,Red,G
4657,03-Jun-17,10:24:00,1,0,0,Red,G
4658,03-Jun-17,10:24:00,1,0,0,Red,G
4659,03-Jun-17,10:24:00,1,0,0,Red,G
4660,03-Jun-17,10:24:00,1,0,0,Red,G
4661,03-Jun-17,10:24:00,1,0,0,Red,G
4662,03-Jun-17,10:24:01,1,0,0,Red,G
4663,03-Jun-17,10:24:01,1,0,0,Red,G
4664,03-Jun-17,10:24:01,1,0,0,Red,G
4665,03-Jun-17,10:24:01,1,0,0,Red,G
4666,03-Jun-17,10:24:01,1,0,0,Red,G
4667,03-Jun-17,10:24:01,1,0,0,Red,G
4668,03-Jun-17,10:24:02,1,0,0,Red,G
4669,03-Jun-17,10:24:02,1,0,0,Red,G
4670,03-Jun-17,10:24:02,1,0,0,Red,G
4671,03-Jun-17,10:24:02,1,0,0,Red,G
4672,03-Jun-17,10:24:02,1,0,0,Red,G
4673,03-Jun-17,10:24:03,1,0,0,Red,G
4674,03-Jun-17,10:24:03,1,0,0,Red,G
4675,03-Jun-17,10:24:03,1,0,0,Red,G
4676,03-Jun-17,10:24:03,1,0,0,Red,G
4677,03-Jun-17,10:24:04,1,0,0,Red,G
4678,03-Jun-17,10:24:04,1,0,0,Red,G
4679,03-Jun-17,10:24:04,1,0,0,Red,G
4680,03-Jun-17,10:24:04,1,0,0,Red,G
4681,03-Jun-17,10:24:04,1,0,0,Red,G
4682,03-Jun-17,10:24:05,1,0,0,Red,G
4683,03-Jun-17,10:24:05,1,0,0,Red,G
4684,03-Jun-17,10:24:05,1,0,0,Red,G
4685,03-Jun-17,10:24:05,1,0,0,Red,G
4686,03-Jun-17,10:24:06,1,0,0,Red,G
4687,03-Jun-17,10:24:06,1,0,0,Red,G
4688,03-Jun-17,10:24:06,1,0,0,Red,G
4689,03-Jun-17,10:24:06,1,0,0,Red,G
4690,03-Jun-17,10:24:06,1,0,0,Red,G
4691,03-Jun-17,10:24:06,1,0,0,Red,G
4692,03-Jun-17,10:24:06,1,0,0,Red,G
4693,03-Jun-17,10:24:07,1,0,0,Red,G
4694,03-Jun-17,10:24:07,1,0,0,Red,G
4695,03-Jun-17,10:24:07,1,0,0,Red,G
4696,03-Jun-17,10:24:07,1,0,0,Red,G
4697,03-Jun-17,10:24:07,1,0,0,Red,G
4698,03-Jun-17,10:24:08,1,0,0,Red,G
4699,03-Jun-17,10:24:08,1,0,0,Red,G
4700,03-Jun-17,10:24:08,1,0,0,Red,G
4701,03-Jun-17,10:24:08,1,0,0,Red,G
4702,03-Jun-17,10:24:09,1,0,0,Red,G
4703,03-Jun-17,10:24:09,1,0,0,Red,G
4704,03-Jun-17,10:24:09,1,0,0,Red,G
4705,03-Jun-17,10:24:09,1,0,0,Red,G
4706,03-Jun-17,10:24:10,1,0,0,Red,G
4707,03-Jun-17,10:24:10,1,0,0,Red,G
4708,03-Jun-17,10:24:10,1,0,0,Red,G
4709,03-Jun-17,10:24:10,1,0,0,Red,G
4710,03-Jun-17,10:24:10,1,0,0,Red,G
4711,03-Jun-17,10:24:10,1,0,0,Red,G
4712,03-Jun-17,10:24:10,1,0,0,Red,G
4713,03-Jun-17,10:24:11,1,0,0,Red,G
4714,03-Jun-17,10:24:11,1,0,0,Red,G
4715,03-Jun-17,10:24:11,1,0,0,Red,G
4716,03-Jun-17,10:24:11,1,0,0,Red,G
4717,03-Jun-17,10:24:11,1,0,0,Red,G
4718,03-Jun-17,10:24:12,1,0,0,Red,G
4719,03-Jun-17,10:24:12,1,0,0,Red,G
4720,03-Jun-17,10:24:12,1,0,0,Red,G
4721,03-Jun-17,10:24:12,1,0,0,Red,G
4722,03-Jun-17,10:24:13,1,0,0,Red,G
4723,03-Jun-17,10:24:13,1,0,0,Red,G
4724,03-Jun-17,10:24:13,1,0,0,Red,G
4725,03-Jun-17,10:24:13,1,0,0,Red,G
4726,03-Jun-17,10:24:13,1,0,0,Red,G
4727,03-Jun-17,10:24:14,1,0,0,Red,G
4728,03-Jun-17,10:24:14,1,0,0,Red,G
4729,03-Jun-17,10:24:14,1,0,0,Red,G
4730,03-Jun-17,10:24:14,1,0,0,Red,G
4731,03-Jun-17,10:24:14,1,0,0,Red,G
4732,03-Jun-17,10:24:14,1,0,0,Red,G
4733,03-Jun-17,10:24:15,1,0,0,Red,G
4734,03-Jun-17,10:24:15,1,0,0,Red,G
4735,03-Jun-17,10:24:15,1,0,0,Red,G
4736,03-Jun-17,10:24:15,1,0,0,Red,G
4737,03-Jun-17,10:24:15,1,0,0,Red,G
4738,03-Jun-17,10:24:16,1,0,0,Red,G
4739,03-Jun-17,10:24:16,1,0,0,Red,G
4740,03-Jun-17,10:24:16,1,0,0,Red,G
4741,03-Jun-17,10:24:16,1,0,0,Red,G
4742,03-Jun-17,10:24:17,1,0,0,Red,G
4743,03-Jun-17,10:24:17,1,0,0,Red,G
4744,03-Jun-17,10:24:17,1,0,0,Red,G
4745,03-Jun-17,10:24:17,1,0,0,Red,G
4746,03-Jun-17,10:24:17,1,0,0,Red,G
4747,03-Jun-17,10:24:18,1,0,0,Red,G
4748,03-Jun-17,10:24:18,1,0,0,Red,G
4749,03-Jun-17,10:24:18,1,0,0,Red,G
4750,03-Jun-17,10:24:18,1,0,0,Red,G
4751,03-Jun-17,10:24:18,1,0,0,Red,G
4752,03-Jun-17,10:24:18,1,0,0,Red,G
4753,03-Jun-17,10:24:19,1,0,0,Red,G
4754,03-Jun-17,10:24:19,1,0,0,Red,G
4755,03-Jun-17,10:24:19,1,0,0,Red,G
4756,03-Jun-17,10:24:19,1,0,0,Red,G
4757,03-Jun-17,10:24:19,1,0,0,Red,G
4758,03-Jun-17,10:24:20,1,0,0,Red,G
4759,03-Jun-17,10:24:20,1,0,0,Red,G
4760,03-Jun-17,10:24:20,1,0,0,Red,G
4761,03-Jun-17,10:24:20,1,0,0,Red,G
4762,03-Jun-17,10:24:21,1,0,0,Red,G
4763,03-Jun-17,10:24:21,1,0,0,Red,G
4764,03-Jun-17,10:24:21,1,0,0,Red,G
4765,03-Jun-17,10:24:21,1,0,0,Red,G
4766,03-Jun-17,10:24:21,1,0,0,Red,G
4767,03-Jun-17,10:24:22,1,0,0,Red,G
4768,03-Jun-17,10:24:22,1,0,0,Red,G
4769,03-Jun-17,10:24:22,1,0,0,Red,G
4770,03-Jun-17,10:24:22,1,0,0,Red,G
4771,03-Jun-17,10:24:22,1,0,0,Red,G
4772,03-Jun-17,10:24:22,1,0,0,Red,G
4773,03-Jun-17,10:24:23,1,0,0,Red,G
4774,03-Jun-17,10:24:23,1,0,0,Red,G
4775,03-Jun-17,10:24:23,1,0,0,Red,G
4776,03-Jun-17,10:24:23,1,0,0,Red,G
4777,03-Jun-17,10:24:23,1,0,0,Red,G
4778,03-Jun-17,10:24:24,1,0,0,Red,G
4779,03-Jun-17,10:24:24,1,0,0,Red,G
4780,03-Jun-17,10:24:24,1,0,0,Red,G
4781,03-Jun-17,10:24:24,1,0,0,Red,G
4782,03-Jun-17,10:24:25,1,0,0,Red,G
4783,03-Jun-17,10:24:25,1,0,0,Red,G
4784,03-Jun-17,10:24:25,1,0,0,Red,G
4785,03-Jun-17,10:24:25,1,0,0,Red,G
4786,03-Jun-17,10:24:25,1,0,0,Red,G
4787,03-Jun-17,10:24:26,1,0,0,Red,G
4788,03-Jun-17,10:24:26,1,0,0,Red,G
4789,03-Jun-17,10:24:26,1,0,0,Red,G
4790,03-Jun-17,10:24:26,1,0,0,Red,G
4791,03-Jun-17,10:24:26,1,0,0,Red,G
4792,03-Jun-17,10:24:26,1,0,0,Red,G
4793,03-Jun-17,10:24:27,1,0,0,Red,G
4794,03-Jun-17,10:24:27,1,0,0,Red,G
4795,03-Jun-17,10:24:27,1,0,0,Red,G
4796,03-Jun-17,10:24:27,1,0,0,Red,G
4797,03-Jun-17,10:24:27,1,0,0,Red,G
4798,03-Jun-17,10:24:28,1,0,0,Red,G
4799,03-Jun-17,10:24:28,1,0,0,Red,G
4800,03-Jun-17,10:24:28,1,0,0,Red,G
4801,03-Jun-17,10:24:28,1,0,0,Red,G
4802,03-Jun-17,10:24:29,1,0,0,Red,G
4803,03-Jun-17,10:24:29,1,0,0,Red,G
4804,03-Jun-17,10:24:29,1,0,0,Red,G
4805,03-Jun-17,10:24:29,1,0,0,Red,G
4806,03-Jun-17,10:24:29,1,0,0,Red,G
4807,03-Jun-17,10:24:30,1,0,0,Red,G
4808,03-Jun-17,10:24:30,1,0,0,Red,G
4809,03-Jun-17,10:24:30,1,0,0,Red,G
4810,03-Jun-17,10:24:30,1,0,0,Red,G
4811,03-Jun-17,10:24:30,1,0,0,Red,G
4812,03-Jun-17,10:24:30,1,0,0,Red,G
4813,03-Jun-17,10:24:31,1,0,0,Red,G
4814,03-Jun-17,10:24:31,1,0,0,Red,G
4815,03-Jun-17,10:24:31,1,0,0,Red,G
4816,03-Jun-17,10:24:31,1,0,0,Red,G
4817,03-Jun-17,10:24:31,1,0,0,Red,G
4818,03-Jun-17,10:24:32,1,0,0,Red,G
4819,03-Jun-17,10:24:32,1,0,0,Red,G
4820,03-Jun-17,10:24:32,1,0,0,Red,G
4821,03-Jun-17,10:24:32,1,0,0,Red,G
4822,03-Jun-17,10:24:32,1,0,0,Red,G
4823,03-Jun-17,10:24:33,1,0,0,Red,G
4824,03-Jun-17,10:24:33,1,0,0,Red,G
4825,03-Jun-17,10:24:33,1,0,0,Red,G
4826,03-Jun-17,10:24:33,1,0,0,Red,G
4827,03-Jun-17,10:24:34,1,0,0,Red,G
4828,03-Jun-17,10:24:34,1,0,0,Red,G
4829,03-Jun-17,10:24:34,1,0,0,Red,G
4830,03-Jun-17,10:24:34,1,0,0,Red,G
4831,03-Jun-17,10:24:34,1,0,0,Red,G
4832,03-Jun-17,10:24:35,1,0,0,Red,G
4833,03-Jun-17,10:24:35,1,0,0,Red,G
4834,03-Jun-17,10:24:35,1,0,0,Red,G
4835,03-Jun-17,10:24:35,1,0,0,Red,G
4836,03-Jun-17,10:24:35,1,0,0,Red,G
4837,03-Jun-17,10:24:36,1,0,0,Red,G
4838,03-Jun-17,10:24:36,1,0,0,Red,G
4839,03-Jun-17,10:24:36,1,0,0,Red,G
4840,03-Jun-17,10:24:36,1,0,0,Red,G
4841,03-Jun-17,10:24:36,1,0,0,Red,G
4842,03-Jun-17,10:24:36,1,0,0,Red,G
4843,03-Jun-17,10:24:37,1,0,0,Red,G
4844,03-Jun-17,10:24:37,1,0,0,Red,G
4845,03-Jun-17,10:24:37,1,0,0,Red,G
4846,03-Jun-17,10:24:37,1,0,0,Red,G
4847,03-Jun-17,10:24:37,1,0,0,Red,G
4848,03-Jun-17,10:24:38,1,0,0,Red,G
4849,03-Jun-17,10:24:38,1,0,0,Red,G
4850,03-Jun-17,10:24:38,1,0,0,Red,G
4851,03-Jun-17,10:24:38,1,0,0,Red,G
4852,03-Jun-17,10:24:39,1,0,0,Red,G
4853,03-Jun-17,10:24:39,1,0,0,Red,G
4854,03-Jun-17,10:24:39,1,0,0,Red,G
4855,03-Jun-17,10:24:39,1,0,0,Red,G
4856,03-Jun-17,10:24:39,1,0,0,Red,G
4857,03-Jun-17,10:24:40,1,0,0,Red,G
4858,03-Jun-17,10:24:40,1,0,0,Red,G
4859,03-Jun-17,10:24:40,1,0,0,Red,G
4860,03-Jun-17,10:24:40,1,0,0,Red,G
4861,03-Jun-17,10:24:40,1,0,0,Red,G
4862,03-Jun-17,10:24:41,1,0,0,Red,G
4863,03-Jun-17,10:24:41,1,0,0,Red,G
4864,03-Jun-17,10:24:41,1,0,0,Red,G
4865,03-Jun-17,10:24:41,1,0,0,Red,G
4866,03-Jun-17,10:24:41,1,0,0,Red,G
4867,03-Jun-17,10:24:41,1,0,0,Red,G
4868,03-Jun-17,10:24:42,1,0,0,Red,G
4869,03-Jun-17,10:24:42,1,0,0,Red,G
4870,03-Jun-17,10:24:42,1,0,0,Red,G
4871,03-Jun-17,10:24:42,1,0,0,Red,G
4872,03-Jun-17,10:24:42,1,0,0,Red,G
4873,03-Jun-17,10:24:43,1,0,0,Red,G
4874,03-Jun-17,10:24:43,1,0,0,Red,G
4875,03-Jun-17,10:24:43,1,0,0,Red,G
4876,03-Jun-17,10:24:43,1,0,0,Red,G
4877,03-Jun-17,10:24:44,1,0,0,Red,G
4878,03-Jun-17,10:24:44,1,0,0,Red,G
4879,03-Jun-17,10:24:44,1,0,0,Red,G
4880,03-Jun-17,10:24:44,1,0,0,Red,G
4881,03-Jun-17,10:24:44,1,0,0,Red,G
4882,03-Jun-17,10:24:45,1,0,0,Red,G
4883,03-Jun-17,10:24:45,1,0,0,Red,G
4884,03-Jun-17,10:24:45,1,0,0,Red,G
4885,03-Jun-17,10:24:45,1,0,0,Red,G
4886,03-Jun-17,10:24:45,1,0,0,Red,G
4887,03-Jun-17,10:24:45,1,0,0,Red,G
4888,03-Jun-17,10:24:46,1,0,0,Red,G
4889,03-Jun-17,10:24:46,1,0,0,Red,G
4890,03-Jun-17,10:24:46,1,0,0,Red,G
4891,03-Jun-17,10:24:46,1,0,0,Red,G
4892,03-Jun-17,10:24:47,1,0,0,Red,G
4893,03-Jun-17,10:24:47,1,0,0,Red,G
4894,03-Jun-17,10:24:47,1,0,0,Red,G
4895,03-Jun-17,10:24:47,1,0,0,Red,G
4896,03-Jun-17,10:24:47,1,0,0,Red,G
4897,03-Jun-17,10:24:48,1,0,0,Red,G
4898,03-Jun-17,10:24:48,1,0,0,Red,G
4899,03-Jun-17,10:24:48,1,0,0,Red,G
4900,03-Jun-17,10:24:48,1,0,0,Red,G
4901,03-Jun-17,10:24:48,1,0,0,Red,G
4902,03-Jun-17,10:24:49,1,0,0,Red,G
4903,03-Jun-17,10:24:49,1,0,0,Red,G
4904,03-Jun-17,10:24:49,1,0,0,Red,G
4905,03-Jun-17,10:24:49,1,0,0,Red,G
4906,03-Jun-17,10:24:49,1,0,0,Red,G
4907,03-Jun-17,10:24:49,1,0,0,Red,G
4908,03-Jun-17,10:24:50,1,0,0,Red,G
4909,03-Jun-17,10:24:50,1,0,0,Red,G
4910,03-Jun-17,10:24:50,1,0,0,Red,G
4911,03-Jun-17,10:24:50,1,0,0,Red,G
4912,03-Jun-17,10:24:50,1,0,0,Red,G
4913,03-Jun-17,10:24:51,1,0,0,Red,G
4914,03-Jun-17,10:24:51,1,0,0,Red,G
4915,03-Jun-17,10:24:51,1,0,0,Red,G
4916,03-Jun-17,10:24:51,1,0,0,Red,G
4917,03-Jun-17,10:24:52,1,0,0,Red,G
4918,03-Jun-17,10:24:52,1,0,0,Red,G
4919,03-Jun-17,10:24:52,1,0,0,Red,G
4920,03-Jun-17,10:24:52,1,0,0,Red,G
4921,03-Jun-17,10:24:52,1,0,0,Red,G
4922,03-Jun-17,10:24:53,1,0,0,Red,G
4923,03-Jun-17,10:24:53,1,0,0,Red,G
4924,03-Jun-17,10:24:53,1,0,0,Red,G
4925,03-Jun-17,10:24:53,1,0,0,Red,G
4926,03-Jun-17,10:24:53,1,0,0,Red,G
4927,03-Jun-17,10:24:53,1,0,0,Red,G
4928,03-Jun-17,10:24:54,1,0,0,Red,G
4929,03-Jun-17,10:24:54,1,0,0,Red,G
4930,03-Jun-17,10:24:54,1,0,0,Red,G
4931,03-Jun-17,10:24:54,1,0,0,Red,G
4932,03-Jun-17,10:24:55,1,0,0,Red,G
4933,03-Jun-17,10:24:55,1,0,0,Red,G
4934,03-Jun-17,10:24:55,1,0,0,Red,G
4935,03-Jun-17,10:24:55,1,0,0,Red,G
4936,03-Jun-17,10:24:55,1,0,0,Red,G
4937,03-Jun-17,10:24:56,1,0,0,Red,G
4938,03-Jun-17,10:24:56,1,0,0,Red,G
4939,03-Jun-17,10:24:56,1,0,0,Red,G
4940,03-Jun-17,10:24:56,1,0,0,Red,G
4941,03-Jun-17,10:24:57,1,0,0,Red,G
4942,03-Jun-17,10:24:57,1,0,0,Red,G
4943,03-Jun-17,10:24:57,1,0,0,Red,G
4944,03-Jun-17,10:24:57,1,0,0,Red,G
4945,03-Jun-17,10:24:57,1,0,0,Red,G
4946,03-Jun-17,10:24:57,1,0,0,Red,G
4947,03-Jun-17,10:24:57,1,0,0,Red,G
4948,03-Jun-17,10:24:58,1,0,0,Red,G
4949,03-Jun-17,10:24:58,1,0,0,Red,G
4950,03-Jun-17,10:24:58,1,0,0,Red,G
4951,03-Jun-17,10:24:58,1,0,0,Red,G
4952,03-Jun-17,10:24:58,1,0,0,Red,G
4953,03-Jun-17,10:24:59,1,0,0,Red,G
4954,03-Jun-17,10:24:59,1,0,0,Red,G
4955,03-Jun-17,10:24:59,1,0,0,Red,G
4956,03-Jun-17,10:24:59,1,0,0,Red,G
4957,03-Jun-17,10:25:00,1,0,0,Red,G
4958,03-Jun-17,10:25:00,1,0,0,Red,G
4959,03-Jun-17,10:25:00,1,0,0,Red,G
4960,03-Jun-17,10:25:00,1,0,0,Red,G
4961,03-Jun-17,10:25:00,1,0,0,Red,G
4962,03-Jun-17,10:25:00,1,0,0,Red,G
4963,03-Jun-17,10:25:01,1,0,0,Red,G
4964,03-Jun-17,10:25:01,1,0,0,Red,G
4965,03-Jun-17,10:25:01,1,0,0,Red,G
4966,03-Jun-17,10:25:01,1,0,0,Red,G
4967,03-Jun-17,10:25:01,1,0,0,Red,G
4968,03-Jun-17,10:25:01,1,0,0,Red,G
4969,03-Jun-17,10:25:02,1,0,0,Red,G
4970,03-Jun-17,10:25:02,1,0,0,Red,G
4971,03-Jun-17,10:25:02,1,0,0,Red,G
4972,03-Jun-17,10:25:02,1,0,0,Red,G
4973,03-Jun-17,10:25:02,1,0,0,Red,G
4974,03-Jun-17,10:25:03,1,0,0,Red,G
4975,03-Jun-17,10:25:03,1,0,0,Red,G
4976,03-Jun-17,10:25:03,1,0,0,Red,G
4977,03-Jun-17,10:25:03,1,0,0,Red,G
4978,03-Jun-17,10:25:04,1,0,0,Red,G
4979,03-Jun-17,10:25:04,1,0,0,Red,G
4980,03-Jun-17,10:25:04,1,0,0,Red,G
4981,03-Jun-17,10:25:04,1,0,0,Red,G
4982,03-Jun-17,10:25:04,1,0,0,Red,G
4983,03-Jun-17,10:25:05,1,0,0,Red,G
4984,03-Jun-17,10:25:05,1,0,0,Red,G
4985,03-Jun-17,10:25:05,1,0,0,Red,G
4986,03-Jun-17,10:25:05,1,0,0,Red,G
4987,03-Jun-17,10:25:06,1,0,0,Red,G
4988,03-Jun-17,10:25:06,1,0,0,Red,G
4989,03-Jun-17,10:25:06,1,0,0,Red,G
4990,03-Jun-17,10:25:06,1,0,0,Red,G
4991,03-Jun-17,10:25:06,1,0,0,Red,G
4992,03-Jun-17,10:25:06,1,0,0,Red,G
4993,03-Jun-17,10:25:06,1,0,0,Red,G
4994,03-Jun-17,10:25:07,1,0,0,Red,G
4995,03-Jun-17,10:25:07,1,0,0,Red,G
4996,03-Jun-17,10:25:07,1,0,0,Red,G
4997,03-Jun-17,10:25:07,1,0,0,Red,G
4998,03-Jun-17,10:25:07,1,0,0,Red,G
4999,03-Jun-17,10:25:08,1,0,0,Red,G
5000,03-Jun-17,10:25:08,1,0,0,Red,G
5001,03-Jun-17,10:25:08,1,0,0,Red,G
5002,03-Jun-17,10:25:08,1,0,0,Red,G
5003,03-Jun-17,10:25:09,1,0,0,Red,G
5004,03-Jun-17,10:25:09,1,0,0,Red,G
5005,03-Jun-17,10:25:09,1,0,0,Red,G
5006,03-Jun-17,10:25:09,1,0,0,Red,G
5007,03-Jun-17,10:25:10,1,0,0,Red,G
5008,03-Jun-17,10:25:10,1,0,0,Red,G
5009,03-Jun-17,10:25:10,1,0,0,Red,G
5010,03-Jun-17,10:25:10,1,0,0,Red,G
5011,03-Jun-17,10:25:10,1,0,0,Red,G
5012,03-Jun-17,10:25:11,1,0,0,Red,G
5013,03-Jun-17,10:25:11,1,0,0,Red,G
5014,03-Jun-17,10:25:11,1,0,0,Red,G
5015,03-Jun-17,10:25:11,1,0,0,Red,G
5016,03-Jun-17,10:25:11,1,0,0,Red,G
5017,03-Jun-17,10:25:11,1,0,0,Red,G
5018,03-Jun-17,10:25:11,1,0,0,Red,G
5019,03-Jun-17,10:25:12,1,0,0,Red,G
5020,03-Jun-17,10:25:12,1,0,0,Red,G
5021,03-Jun-17,10:25:12,1,0,0,Red,G
5022,03-Jun-17,10:25:12,1,0,0,Red,G
5023,03-Jun-17,10:25:13,1,0,0,Red,G
5024,03-Jun-17,10:25:13,1,0,0,Red,G
5025,03-Jun-17,10:25:13,1,0,0,Red,G
5026,03-Jun-17,10:25:13,1,0,0,Red,G
5027,03-Jun-17,10:25:13,1,0,0,Red,G
5028,03-Jun-17,10:25:14,1,0,0,Red,G
5029,03-Jun-17,10:25:14,1,0,0,Red,G
5030,03-Jun-17,10:25:14,1,0,0,Red,G
5031,03-Jun-17,10:25:14,1,0,0,Red,G
5032,03-Jun-17,10:25:14,1,0,0,Red,G
5033,03-Jun-17,10:25:14,1,0,0,Red,G
5034,03-Jun-17,10:25:15,1,0,0,Red,G
5035,03-Jun-17,10:25:15,1,0,0,Red,G
5036,03-Jun-17,10:25:15,1,0,0,Red,G
5037,03-Jun-17,10:25:15,1,0,0,Red,G
5038,03-Jun-17,10:25:15,1,0,0,Red,G
5039,03-Jun-17,10:25:16,1,0,0,Red,G
5040,03-Jun-17,10:25:16,1,0,0,Red,G
5041,03-Jun-17,10:25:16,1,0,0,Red,G
5042,03-Jun-17,10:25:16,1,0,0,Red,G
5043,03-Jun-17,10:25:17,1,0,0,Red,G
5044,03-Jun-17,10:25:17,1,0,0,Red,G
5045,03-Jun-17,10:25:17,1,0,0,Red,G
5046,03-Jun-17,10:25:17,1,0,0,Red,G
5047,03-Jun-17,10:25:17,1,0,0,Red,G
5048,03-Jun-17,10:25:18,1,0,0,Red,G
5049,03-Jun-17,10:25:18,1,0,0,Red,G
5050,03-Jun-17,10:25:18,1,0,0,Red,G
5051,03-Jun-17,10:25:18,1,0,0,Red,G
5052,03-Jun-17,10:25:18,1,0,0,Red,G
5053,03-Jun-17,10:25:18,1,0,0,Red,G
5054,03-Jun-17,10:25:19,1,0,0,Red,G
5055,03-Jun-17,10:25:19,1,0,0,Red,G
5056,03-Jun-17,10:25:19,1,0,0,Red,G
5057,03-Jun-17,10:25:19,1,0,0,Red,G
5058,03-Jun-17,10:25:19,1,0,0,Red,G
5059,03-Jun-17,10:25:20,1,0,0,Red,G
5060,03-Jun-17,10:25:20,1,0,0,Red,G
5061,03-Jun-17,10:25:20,1,0,0,Red,G
5062,03-Jun-17,10:25:20,1,0,0,Red,G
5063,03-Jun-17,10:25:21,1,0,0,Red,G
5064,03-Jun-17,10:25:21,1,0,0,Red,G
5065,03-Jun-17,10:25:21,1,0,0,Red,G
5066,03-Jun-17,10:25:21,1,0,0,Red,G
5067,03-Jun-17,10:25:21,1,0,0,Red,G
5068,03-Jun-17,10:25:22,1,0,0,Red,G
