,Date,Time,Aspect 0 of Phase F  State,Aspect 1 of Phase F  State,Aspect 2 of Phase F  State,Result,Phase
779,03-Jun-17,10:11:04,1,0,0,Red,F
780,03-Jun-17,10:11:04,1,0,0,Red,F
781,03-Jun-17,10:11:04,1,0,0,Red,F
782,03-Jun-17,10:11:04,1,0,0,Red,F
783,03-Jun-17,10:11:05,1,0,0,Red,F
784,03-Jun-17,10:11:05,1,0,0,Red,F
785,03-Jun-17,10:11:05,1,0,0,Red,F
786,03-Jun-17,10:11:05,1,0,0,Red,F
787,03-Jun-17,10:11:05,1,0,0,Red,F
788,03-Jun-17,10:11:06,1,0,0,Red,F
789,03-Jun-17,10:11:06,1,0,0,Red,F
790,03-Jun-17,10:11:06,1,0,0,Red,F
791,03-Jun-17,10:11:06,1,0,0,Red,F
792,03-Jun-17,10:11:06,1,0,0,Red,F
793,03-Jun-17,10:11:06,1,0,0,Red,F
794,03-Jun-17,10:11:07,1,0,0,Red,F
795,03-Jun-17,10:11:07,1,0,0,Red,F
796,03-Jun-17,10:11:07,1,0,0,Red,F
797,03-Jun-17,10:11:07,1,0,0,Red,F
798,03-Jun-17,10:11:07,1,0,0,Red,F
799,03-Jun-17,10:11:08,1,0,0,Red,F
800,03-Jun-17,10:11:08,1,0,0,Red,F
801,03-Jun-17,10:11:08,1,0,0,Red,F
802,03-Jun-17,10:11:08,1,0,0,Red,F
803,03-Jun-17,10:11:09,1,0,0,Red,F
804,03-Jun-17,10:11:09,1,0,0,Red,F
805,03-Jun-17,10:11:09,1,0,0,Red,F
806,03-Jun-17,10:11:09,1,0,0,Red,F
807,03-Jun-17,10:11:09,1,0,0,Red,F
808,03-Jun-17,10:11:10,1,0,0,Red,F
809,03-Jun-17,10:11:10,1,0,0,Red,F
810,03-Jun-17,10:11:10,1,0,0,Red,F
811,03-Jun-17,10:11:10,1,0,0,Red,F
812,03-Jun-17,10:11:11,1,0,0,Red,F
813,03-Jun-17,10:11:11,1,0,0,Red,F
814,03-Jun-17,10:11:11,1,0,0,Red,F
815,03-Jun-17,10:11:11,1,0,0,Red,F
816,03-Jun-17,10:11:11,1,0,0,Red,F
817,03-Jun-17,10:11:11,1,0,0,Red,F
818,03-Jun-17,10:11:12,1,0,0,Red,F
819,03-Jun-17,10:11:12,1,0,0,Red,F
820,03-Jun-17,10:11:12,1,0,0,Red,F
821,03-Jun-17,10:11:12,1,0,0,Red,F
822,03-Jun-17,10:11:12,1,0,0,Red,F
823,03-Jun-17,10:11:13,1,0,0,Red,F
824,03-Jun-17,10:11:13,1,0,0,Red,F
825,03-Jun-17,10:11:13,1,0,0,Red,F
826,03-Jun-17,10:11:13,1,0,0,Red,F
827,03-Jun-17,10:11:13,1,0,0,Red,F
828,03-Jun-17,10:11:14,1,0,0,Red,F
829,03-Jun-17,10:11:14,1,0,0,Red,F
830,03-Jun-17,10:11:14,1,0,0,Red,F
831,03-Jun-17,10:11:14,1,0,0,Red,F
832,03-Jun-17,10:11:15,1,0,0,Red,F
833,03-Jun-17,10:11:15,1,0,0,Red,F
834,03-Jun-17,10:11:15,1,0,0,Red,F
835,03-Jun-17,10:11:15,1,0,0,Red,F
836,03-Jun-17,10:11:15,1,0,0,Red,F
837,03-Jun-17,10:11:15,1,0,0,Red,F
838,03-Jun-17,10:11:15,1,0,0,Red,F
839,03-Jun-17,10:11:16,1,0,0,Red,F
840,03-Jun-17,10:11:16,1,0,0,Red,F
841,03-Jun-17,10:11:16,1,0,0,Red,F
842,03-Jun-17,10:11:16,1,0,0,Red,F
843,03-Jun-17,10:11:17,1,0,0,Red,F
844,03-Jun-17,10:11:17,1,0,0,Red,F
845,03-Jun-17,10:11:17,1,0,0,Red,F
846,03-Jun-17,10:11:17,1,0,0,Red,F
847,03-Jun-17,10:11:17,1,0,0,Red,F
848,03-Jun-17,10:11:18,1,0,0,Red,F
849,03-Jun-17,10:11:18,1,0,0,Red,F
