,Date,Time,Aspect 0 of Phase H  State,Aspect 1 of Phase H  State,Aspect 2 of Phase H  State,Result,Phase
686,03-Jun-17,10:10:45,1,0,0,Red,H
687,03-Jun-17,10:10:45,1,0,0,Red,H
688,03-Jun-17,10:10:46,1,0,0,Red,H
689,03-Jun-17,10:10:46,1,0,0,Red,H
690,03-Jun-17,10:10:46,1,0,0,Red,H
691,03-Jun-17,10:10:46,1,0,0,Red,H
692,03-Jun-17,10:10:46,1,0,0,Red,H
693,03-Jun-17,10:10:47,1,0,0,Red,H
694,03-Jun-17,10:10:47,1,0,0,Red,H
695,03-Jun-17,10:10:47,1,0,0,Red,H
696,03-Jun-17,10:10:47,1,0,0,Red,H
697,03-Jun-17,10:10:48,1,0,0,Red,H
698,03-Jun-17,10:10:48,1,0,0,Red,H
699,03-Jun-17,10:10:48,1,0,0,Red,H
700,03-Jun-17,10:10:48,1,0,0,Red,H
701,03-Jun-17,10:10:48,1,0,0,Red,H
702,03-Jun-17,10:10:48,1,0,0,Red,H
703,03-Jun-17,10:10:48,1,0,0,Red,H
704,03-Jun-17,10:10:49,1,0,0,Red,H
705,03-Jun-17,10:10:49,1,0,0,Red,H
706,03-Jun-17,10:10:49,1,0,0,Red,H
707,03-Jun-17,10:10:49,1,0,0,Red,H
708,03-Jun-17,10:10:50,1,0,0,Red,H
709,03-Jun-17,10:10:50,1,0,0,Red,H
710,03-Jun-17,10:10:50,1,0,0,Red,H
711,03-Jun-17,10:10:50,1,0,0,Red,H
712,03-Jun-17,10:10:50,1,0,0,Red,H
713,03-Jun-17,10:10:51,1,0,0,Red,H
714,03-Jun-17,10:10:51,1,0,0,Red,H
715,03-Jun-17,10:10:51,1,0,0,Red,H
716,03-Jun-17,10:10:51,1,0,0,Red,H
717,03-Jun-17,10:10:52,1,0,0,Red,H
718,03-Jun-17,10:10:52,1,0,0,Red,H
719,03-Jun-17,10:10:52,1,0,0,Red,H
720,03-Jun-17,10:10:52,1,0,0,Red,H
721,03-Jun-17,10:10:52,1,0,0,Red,H
722,03-Jun-17,10:10:52,1,0,0,Red,H
723,03-Jun-17,10:10:52,1,0,0,Red,H
724,03-Jun-17,10:10:53,1,0,0,Red,H
725,03-Jun-17,10:10:53,1,0,0,Red,H
726,03-Jun-17,10:10:53,1,0,0,Red,H
727,03-Jun-17,10:10:53,1,0,0,Red,H
728,03-Jun-17,10:10:54,1,0,0,Red,H
729,03-Jun-17,10:10:54,1,0,0,Red,H
730,03-Jun-17,10:10:54,1,0,0,Red,H
731,03-Jun-17,10:10:54,1,0,0,Red,H
732,03-Jun-17,10:10:54,1,0,0,Red,H
733,03-Jun-17,10:10:55,1,0,0,Red,H
734,03-Jun-17,10:10:55,1,0,0,Red,H
735,03-Jun-17,10:10:55,1,0,0,Red,H
736,03-Jun-17,10:10:55,1,0,0,Red,H
737,03-Jun-17,10:10:56,1,0,0,Red,H
738,03-Jun-17,10:10:56,1,0,0,Red,H
739,03-Jun-17,10:10:56,1,0,0,Red,H
740,03-Jun-17,10:10:56,1,0,0,Red,H
741,03-Jun-17,10:10:56,1,0,0,Red,H
742,03-Jun-17,10:10:57,1,0,0,Red,H
743,03-Jun-17,10:10:57,1,0,0,Red,H
744,03-Jun-17,10:10:57,1,0,0,Red,H
745,03-Jun-17,10:10:57,1,0,0,Red,H
746,03-Jun-17,10:10:57,1,0,0,Red,H
747,03-Jun-17,10:10:57,1,0,0,Red,H
748,03-Jun-17,10:10:57,1,0,0,Red,H
749,03-Jun-17,10:10:58,1,0,0,Red,H
750,03-Jun-17,10:10:58,1,0,0,Red,H
751,03-Jun-17,10:10:58,1,0,0,Red,H
752,03-Jun-17,10:10:58,1,0,0,Red,H
753,03-Jun-17,10:10:59,1,0,0,Red,H
754,03-Jun-17,10:10:59,1,0,0,Red,H
755,03-Jun-17,10:10:59,1,0,0,Red,H
756,03-Jun-17,10:10:59,1,0,0,Red,H
757,03-Jun-17,10:11:00,1,0,0,Red,H
758,03-Jun-17,10:11:00,1,0,0,Red,H
759,03-Jun-17,10:11:00,1,0,0,Red,H
760,03-Jun-17,10:11:00,1,0,0,Red,H
761,03-Jun-17,10:11:00,1,0,0,Red,H
762,03-Jun-17,10:11:00,1,0,0,Red,H
763,03-Jun-17,10:11:00,1,0,0,Red,H
764,03-Jun-17,10:11:01,1,0,0,Red,H
765,03-Jun-17,10:11:01,1,0,0,Red,H
766,03-Jun-17,10:11:01,1,0,0,Red,H
767,03-Jun-17,10:11:01,1,0,0,Red,H
768,03-Jun-17,10:11:02,1,0,0,Red,H
769,03-Jun-17,10:11:02,1,0,0,Red,H
770,03-Jun-17,10:11:02,1,0,0,Red,H
771,03-Jun-17,10:11:02,1,0,0,Red,H
772,03-Jun-17,10:11:03,1,0,0,Red,H
773,03-Jun-17,10:11:03,1,0,0,Red,H
774,03-Jun-17,10:11:03,1,0,0,Red,H
775,03-Jun-17,10:11:03,1,0,0,Red,H
776,03-Jun-17,10:11:03,1,0,0,Red,H
777,03-Jun-17,10:11:03,1,0,0,Red,H
778,03-Jun-17,10:11:03,1,0,0,Red,H
779,03-Jun-17,10:11:04,1,0,0,Red,H
780,03-Jun-17,10:11:04,1,0,0,Red,H
781,03-Jun-17,10:11:04,1,0,0,Red,H
782,03-Jun-17,10:11:04,1,0,0,Red,H
783,03-Jun-17,10:11:05,1,0,0,Red,H
784,03-Jun-17,10:11:05,1,0,0,Red,H
785,03-Jun-17,10:11:05,1,0,0,Red,H
786,03-Jun-17,10:11:05,1,0,0,Red,H
787,03-Jun-17,10:11:05,1,0,0,Red,H
788,03-Jun-17,10:11:06,1,0,0,Red,H
789,03-Jun-17,10:11:06,1,0,0,Red,H
790,03-Jun-17,10:11:06,1,0,0,Red,H
791,03-Jun-17,10:11:06,1,0,0,Red,H
792,03-Jun-17,10:11:06,1,0,0,Red,H
793,03-Jun-17,10:11:06,1,0,0,Red,H
794,03-Jun-17,10:11:07,1,0,0,Red,H
795,03-Jun-17,10:11:07,1,0,0,Red,H
796,03-Jun-17,10:11:07,1,0,0,Red,H
797,03-Jun-17,10:11:07,1,0,0,Red,H
798,03-Jun-17,10:11:07,1,0,0,Red,H
799,03-Jun-17,10:11:08,1,0,0,Red,H
800,03-Jun-17,10:11:08,1,0,0,Red,H
801,03-Jun-17,10:11:08,1,0,0,Red,H
802,03-Jun-17,10:11:08,1,0,0,Red,H
803,03-Jun-17,10:11:09,1,0,0,Red,H
804,03-Jun-17,10:11:09,1,0,0,Red,H
805,03-Jun-17,10:11:09,1,0,0,Red,H
806,03-Jun-17,10:11:09,1,0,0,Red,H
807,03-Jun-17,10:11:09,1,0,0,Red,H
808,03-Jun-17,10:11:10,1,0,0,Red,H
809,03-Jun-17,10:11:10,1,0,0,Red,H
810,03-Jun-17,10:11:10,1,0,0,Red,H
811,03-Jun-17,10:11:10,1,0,0,Red,H
812,03-Jun-17,10:11:11,1,0,0,Red,H
813,03-Jun-17,10:11:11,1,0,0,Red,H
814,03-Jun-17,10:11:11,1,0,0,Red,H
815,03-Jun-17,10:11:11,1,0,0,Red,H
816,03-Jun-17,10:11:11,1,0,0,Red,H
817,03-Jun-17,10:11:11,1,0,0,Red,H
818,03-Jun-17,10:11:12,1,0,0,Red,H
