,Date,Time,Aspect 0 of Phase B  State,Aspect 1 of Phase B  State,Aspect 2 of Phase B  State,Result,Phase
800,03-Jun-17,10:11:08,1,0,0,Red,B
801,03-Jun-17,10:11:08,1,0,0,Red,B
1027,03-Jun-17,10:11:54,1,0,0,Red,B
1028,03-Jun-17,10:11:54,1,0,0,Red,B
1029,03-Jun-17,10:11:54,1,0,0,Red,B
1030,03-Jun-17,10:11:54,1,0,0,Red,B
1031,03-Jun-17,10:11:54,1,0,0,Red,B
1032,03-Jun-17,10:11:54,1,0,0,Red,B
1033,03-Jun-17,10:11:55,1,0,0,Red,B
1034,03-Jun-17,10:11:55,1,0,0,Red,B
1035,03-Jun-17,10:11:55,1,0,0,Red,B
1036,03-Jun-17,10:11:55,1,0,0,Red,B
1037,03-Jun-17,10:11:56,1,0,0,Red,B
1038,03-Jun-17,10:11:56,1,0,0,Red,B
1039,03-Jun-17,10:11:56,1,0,0,Red,B
1040,03-Jun-17,10:11:56,1,0,0,Red,B
1041,03-Jun-17,10:11:56,1,0,0,Red,B
1042,03-Jun-17,10:11:56,1,0,0,Red,B
1043,03-Jun-17,10:11:57,1,0,0,Red,B
1044,03-Jun-17,10:11:57,1,0,0,Red,B
1045,03-Jun-17,10:11:57,1,0,0,Red,B
1046,03-Jun-17,10:11:57,1,0,0,Red,B
1047,03-Jun-17,10:11:58,1,0,0,Red,B
1048,03-Jun-17,10:11:58,1,0,0,Red,B
1049,03-Jun-17,10:11:58,1,0,0,Red,B
1050,03-Jun-17,10:11:58,1,0,0,Red,B
1051,03-Jun-17,10:11:58,1,0,0,Red,B
1052,03-Jun-17,10:11:58,1,0,0,Red,B
1053,03-Jun-17,10:11:59,1,0,0,Red,B
1054,03-Jun-17,10:11:59,1,0,0,Red,B
1055,03-Jun-17,10:11:59,1,0,0,Red,B
1056,03-Jun-17,10:11:59,1,0,0,Red,B
1057,03-Jun-17,10:11:59,1,0,0,Red,B
1058,03-Jun-17,10:12:00,1,0,0,Red,B
1059,03-Jun-17,10:12:00,1,0,0,Red,B
1060,03-Jun-17,10:12:00,1,0,0,Red,B
1061,03-Jun-17,10:12:00,1,0,0,Red,B
1062,03-Jun-17,10:12:00,1,0,0,Red,B
1063,03-Jun-17,10:12:01,1,0,0,Red,B
1064,03-Jun-17,10:12:01,1,0,0,Red,B
1065,03-Jun-17,10:12:01,1,0,0,Red,B
1066,03-Jun-17,10:12:01,1,0,0,Red,B
1067,03-Jun-17,10:12:01,1,0,0,Red,B
