,Date,Time,Aspect 0 of Phase H  State,Aspect 1 of Phase H  State,Aspect 2 of Phase H  State,Result,Phase
5004,03-Jun-17,10:25:09,1,0,0,0,H
5005,03-Jun-17,10:25:09,1,0,0,0,H
5006,03-Jun-17,10:25:09,1,0,0,0,H
5007,03-Jun-17,10:25:10,1,0,0,0,H
5008,03-Jun-17,10:25:10,1,0,0,0,H
5009,03-Jun-17,10:25:10,1,0,0,0,H
5010,03-Jun-17,10:25:10,1,0,0,0,H
5011,03-Jun-17,10:25:10,1,0,0,0,H
5012,03-Jun-17,10:25:11,1,0,0,0,H
5013,03-Jun-17,10:25:11,1,0,0,0,H
5014,03-Jun-17,10:25:11,1,0,0,0,H
5015,03-Jun-17,10:25:11,1,0,0,0,H
5016,03-Jun-17,10:25:11,1,0,0,0,H
5017,03-Jun-17,10:25:11,1,0,0,0,H
5018,03-Jun-17,10:25:11,1,0,0,0,H
5019,03-Jun-17,10:25:12,1,0,0,0,H
5020,03-Jun-17,10:25:12,1,0,0,0,H
5021,03-Jun-17,10:25:12,1,0,0,0,H
5022,03-Jun-17,10:25:12,1,0,0,0,H
5023,03-Jun-17,10:25:13,1,0,0,0,H
5024,03-Jun-17,10:25:13,1,0,0,0,H
5025,03-Jun-17,10:25:13,1,0,0,0,H
5026,03-Jun-17,10:25:13,1,0,0,0,H
5027,03-Jun-17,10:25:13,1,0,0,0,H
5028,03-Jun-17,10:25:14,1,0,0,0,H
5029,03-Jun-17,10:25:14,1,0,0,0,H
5030,03-Jun-17,10:25:14,1,0,0,0,H
5031,03-Jun-17,10:25:14,1,0,0,0,H
5032,03-Jun-17,10:25:14,1,0,0,0,H
5033,03-Jun-17,10:25:14,1,0,0,0,H
5034,03-Jun-17,10:25:15,1,0,0,0,H
5035,03-Jun-17,10:25:15,1,0,0,0,H
5036,03-Jun-17,10:25:15,1,0,0,0,H
5037,03-Jun-17,10:25:15,1,0,0,0,H
5038,03-Jun-17,10:25:15,1,0,0,0,H
5039,03-Jun-17,10:25:16,1,0,0,0,H
5040,03-Jun-17,10:25:16,1,0,0,0,H
5041,03-Jun-17,10:25:16,1,0,0,0,H
5042,03-Jun-17,10:25:16,1,0,0,0,H
5043,03-Jun-17,10:25:17,1,0,0,0,H
5044,03-Jun-17,10:25:17,1,0,0,0,H
5045,03-Jun-17,10:25:17,1,0,0,0,H
5046,03-Jun-17,10:25:17,1,0,0,0,H
5047,03-Jun-17,10:25:17,1,0,0,0,H
5048,03-Jun-17,10:25:18,1,0,0,0,H
5049,03-Jun-17,10:25:18,1,0,0,0,H
5050,03-Jun-17,10:25:18,1,0,0,0,H
5051,03-Jun-17,10:25:18,1,0,0,0,H
5052,03-Jun-17,10:25:18,1,0,0,0,H
5053,03-Jun-17,10:25:18,1,0,0,0,H
5054,03-Jun-17,10:25:19,1,0,0,0,H
5055,03-Jun-17,10:25:19,1,0,0,0,H
5056,03-Jun-17,10:25:19,1,0,0,0,H
5057,03-Jun-17,10:25:19,1,0,0,0,H
5058,03-Jun-17,10:25:19,1,0,0,0,H
5059,03-Jun-17,10:25:20,1,0,0,0,H
5060,03-Jun-17,10:25:20,1,0,0,0,H
5061,03-Jun-17,10:25:20,1,0,0,0,H
5062,03-Jun-17,10:25:20,1,0,0,0,H
5063,03-Jun-17,10:25:21,1,0,0,0,H
5064,03-Jun-17,10:25:21,1,0,0,0,H
5065,03-Jun-17,10:25:21,1,0,0,0,H
5066,03-Jun-17,10:25:21,1,0,0,0,H
5067,03-Jun-17,10:25:21,1,0,0,0,H
5068,03-Jun-17,10:25:22,1,0,0,0,H
5069,03-Jun-17,10:25:22,1,0,0,0,H
5070,03-Jun-17,10:25:22,1,0,0,0,H
5071,03-Jun-17,10:25:22,1,0,0,0,H
5072,03-Jun-17,10:25:22,1,0,0,0,H
5073,03-Jun-17,10:25:23,1,0,0,0,H
5074,03-Jun-17,10:25:23,1,0,0,0,H
5075,03-Jun-17,10:25:23,1,0,0,0,H
5076,03-Jun-17,10:25:23,1,0,0,0,H
5077,03-Jun-17,10:25:23,1,0,0,0,H
5078,03-Jun-17,10:25:23,1,0,0,0,H
5079,03-Jun-17,10:25:24,1,0,0,0,H
5080,03-Jun-17,10:25:24,1,0,0,0,H
5081,03-Jun-17,10:25:24,1,0,0,0,H
5082,03-Jun-17,10:25:24,1,0,0,0,H
5083,03-Jun-17,10:25:24,1,0,0,0,H
5084,03-Jun-17,10:25:25,1,0,0,0,H
5085,03-Jun-17,10:25:25,1,0,0,0,H
5086,03-Jun-17,10:25:25,1,0,0,0,H
5087,03-Jun-17,10:25:25,1,0,0,0,H
5088,03-Jun-17,10:25:26,1,0,0,0,H
5089,03-Jun-17,10:25:26,1,0,0,0,H
5090,03-Jun-17,10:25:26,1,0,0,0,H
5091,03-Jun-17,10:25:26,1,0,0,0,H
5092,03-Jun-17,10:25:26,1,0,0,0,H
5093,03-Jun-17,10:25:27,1,0,0,0,H
5094,03-Jun-17,10:25:27,1,0,0,0,H
5095,03-Jun-17,10:25:27,1,0,0,0,H
5096,03-Jun-17,10:25:27,1,0,0,0,H
5097,03-Jun-17,10:25:27,1,0,0,0,H
5098,03-Jun-17,10:25:28,1,0,0,0,H
5099,03-Jun-17,10:25:28,1,0,0,0,H
5100,03-Jun-17,10:25:28,1,0,0,0,H
5101,03-Jun-17,10:25:28,1,0,0,0,H
5102,03-Jun-17,10:25:28,1,0,0,0,H
5103,03-Jun-17,10:25:28,1,0,0,0,H
5104,03-Jun-17,10:25:29,1,0,0,0,H
5105,03-Jun-17,10:25:29,1,0,0,0,H
5106,03-Jun-17,10:25:29,1,0,0,0,H
5107,03-Jun-17,10:25:29,1,0,0,0,H
5108,03-Jun-17,10:25:29,1,0,0,0,H
5109,03-Jun-17,10:25:30,1,0,0,0,H
5110,03-Jun-17,10:25:30,1,0,0,0,H
5111,03-Jun-17,10:25:30,1,0,0,0,H
5112,03-Jun-17,10:25:30,1,0,0,0,H
5113,03-Jun-17,10:25:31,1,0,0,0,H
5114,03-Jun-17,10:25:31,1,0,0,0,H
5115,03-Jun-17,10:25:31,1,0,0,0,H
5116,03-Jun-17,10:25:31,1,0,0,0,H
5117,03-Jun-17,10:25:31,1,0,0,0,H
5118,03-Jun-17,10:25:32,1,0,0,0,H
5119,03-Jun-17,10:25:32,1,0,0,0,H
5120,03-Jun-17,10:25:32,1,0,0,0,H
5121,03-Jun-17,10:25:32,1,0,0,0,H
5122,03-Jun-17,10:25:33,1,0,0,0,H
5123,03-Jun-17,10:25:33,1,0,0,0,H
5124,03-Jun-17,10:25:33,1,0,0,0,H
5125,03-Jun-17,10:25:33,1,0,0,0,H
5126,03-Jun-17,10:25:33,1,0,0,0,H
5127,03-Jun-17,10:25:33,1,0,0,0,H
5128,03-Jun-17,10:25:33,1,0,0,0,H
5129,03-Jun-17,10:25:34,1,0,0,0,H
5130,03-Jun-17,10:25:34,1,0,0,0,H
5131,03-Jun-17,10:25:34,1,0,0,0,H
5132,03-Jun-17,10:25:34,1,0,0,0,H
5133,03-Jun-17,10:25:34,1,0,0,0,H
5134,03-Jun-17,10:25:35,1,0,0,0,H
5135,03-Jun-17,10:25:35,1,0,0,0,H
5136,03-Jun-17,10:25:35,1,0,0,0,H
5137,03-Jun-17,10:25:35,1,0,0,0,H
5138,03-Jun-17,10:25:36,1,0,0,0,H
5139,03-Jun-17,10:25:36,1,0,0,0,H
5140,03-Jun-17,10:25:36,1,0,0,0,H
5141,03-Jun-17,10:25:36,1,0,0,0,H
5142,03-Jun-17,10:25:37,1,0,0,0,H
5143,03-Jun-17,10:25:37,1,0,0,0,H
5144,03-Jun-17,10:25:37,1,0,0,0,H
5145,03-Jun-17,10:25:37,1,0,0,0,H
5146,03-Jun-17,10:25:37,1,0,0,0,H
5147,03-Jun-17,10:25:37,1,0,0,0,H
5148,03-Jun-17,10:25:37,1,0,0,0,H
5149,03-Jun-17,10:25:38,1,0,0,0,H
5150,03-Jun-17,10:25:38,1,0,0,0,H
5151,03-Jun-17,10:25:38,1,0,0,0,H
5152,03-Jun-17,10:25:38,1,0,0,0,H
5153,03-Jun-17,10:25:38,1,0,0,0,H
5154,03-Jun-17,10:25:39,1,0,0,0,H
5155,03-Jun-17,10:25:39,1,0,0,0,H
5156,03-Jun-17,10:25:39,1,0,0,0,H
5157,03-Jun-17,10:25:39,1,0,0,0,H
5158,03-Jun-17,10:25:40,1,0,0,0,H
5159,03-Jun-17,10:25:40,1,0,0,0,H
5160,03-Jun-17,10:25:40,1,0,0,0,H
5161,03-Jun-17,10:25:40,1,0,0,0,H
5162,03-Jun-17,10:25:40,1,0,0,0,H
5163,03-Jun-17,10:25:41,1,0,0,0,H
5164,03-Jun-17,10:25:41,1,0,0,0,H
5165,03-Jun-17,10:25:41,1,0,0,0,H
5166,03-Jun-17,10:25:41,1,0,0,0,H
5167,03-Jun-17,10:25:42,1,0,0,0,H
5168,03-Jun-17,10:25:42,1,0,0,0,H
5169,03-Jun-17,10:25:42,1,0,0,0,H
5170,03-Jun-17,10:25:42,1,0,0,0,H
5171,03-Jun-17,10:25:42,1,0,0,0,H
5172,03-Jun-17,10:25:42,1,0,0,0,H
5173,03-Jun-17,10:25:42,1,0,0,0,H
5174,03-Jun-17,10:25:43,1,0,0,0,H
5175,03-Jun-17,10:25:43,1,0,0,0,H
5176,03-Jun-17,10:25:43,1,0,0,0,H
5177,03-Jun-17,10:25:43,1,0,0,0,H
5178,03-Jun-17,10:25:44,1,0,0,0,H
5179,03-Jun-17,10:25:44,1,0,0,0,H
5180,03-Jun-17,10:25:44,1,0,0,0,H
5181,03-Jun-17,10:25:44,1,0,0,0,H
5182,03-Jun-17,10:25:44,1,0,0,0,H
5183,03-Jun-17,10:25:45,1,0,0,0,H
5184,03-Jun-17,10:25:45,1,0,0,0,H
5185,03-Jun-17,10:25:45,1,0,0,0,H
5186,03-Jun-17,10:25:45,1,0,0,0,H
5187,03-Jun-17,10:25:45,1,0,0,0,H
5188,03-Jun-17,10:25:45,1,0,0,0,H
5189,03-Jun-17,10:25:46,1,0,0,0,H
5190,03-Jun-17,10:25:46,1,0,0,0,H
5191,03-Jun-17,10:25:46,1,0,0,0,H
5192,03-Jun-17,10:25:46,1,0,0,0,H
5193,03-Jun-17,10:25:46,1,0,0,0,H
5194,03-Jun-17,10:25:47,1,0,0,0,H
5195,03-Jun-17,10:25:47,1,0,0,0,H
5196,03-Jun-17,10:25:47,1,0,0,0,H
5197,03-Jun-17,10:25:47,1,0,0,0,H
5198,03-Jun-17,10:25:48,1,0,0,0,H
5199,03-Jun-17,10:25:48,1,0,0,0,H
5200,03-Jun-17,10:25:48,1,0,0,0,H
5201,03-Jun-17,10:25:48,1,0,0,0,H
5202,03-Jun-17,10:25:48,1,0,0,0,H
5203,03-Jun-17,10:25:49,1,0,0,0,H
5204,03-Jun-17,10:25:49,1,0,0,0,H
5205,03-Jun-17,10:25:49,1,0,0,0,H
5206,03-Jun-17,10:25:49,1,0,0,0,H
5207,03-Jun-17,10:25:50,1,0,0,0,H
5208,03-Jun-17,10:25:50,1,0,0,0,H
5209,03-Jun-17,10:25:50,1,0,0,0,H
5210,03-Jun-17,10:25:50,1,0,0,0,H
5211,03-Jun-17,10:25:50,1,0,0,0,H
5212,03-Jun-17,10:25:50,1,0,0,0,H
5213,03-Jun-17,10:25:50,1,0,0,0,H
5214,03-Jun-17,10:25:51,1,0,0,0,H
5215,03-Jun-17,10:25:51,1,0,0,0,H
5216,03-Jun-17,10:25:51,1,0,0,0,H
5217,03-Jun-17,10:25:51,1,0,0,0,H
5218,03-Jun-17,10:25:52,1,0,0,0,H
5219,03-Jun-17,10:25:52,1,0,0,0,H
5220,03-Jun-17,10:25:52,1,0,0,0,H
5221,03-Jun-17,10:25:52,1,0,0,0,H
5222,03-Jun-17,10:25:52,1,0,0,0,H
5223,03-Jun-17,10:25:53,1,0,0,0,H
5224,03-Jun-17,10:25:53,1,0,0,0,H
5225,03-Jun-17,10:25:53,1,0,0,0,H
5226,03-Jun-17,10:25:53,1,0,0,0,H
5227,03-Jun-17,10:25:54,1,0,0,0,H
5228,03-Jun-17,10:25:54,1,0,0,0,H
5229,03-Jun-17,10:25:54,1,0,0,0,H
5230,03-Jun-17,10:25:54,1,0,0,0,H
5231,03-Jun-17,10:25:54,1,0,0,0,H
5232,03-Jun-17,10:25:54,1,0,0,0,H
5233,03-Jun-17,10:25:54,1,0,0,0,H
5234,03-Jun-17,10:25:55,1,0,0,0,H
5235,03-Jun-17,10:25:55,1,0,0,0,H
5236,03-Jun-17,10:25:55,1,0,0,0,H
5237,03-Jun-17,10:25:55,1,0,0,0,H
5238,03-Jun-17,10:25:56,1,0,0,0,H
5239,03-Jun-17,10:25:56,1,0,0,0,H
5240,03-Jun-17,10:25:56,1,0,0,0,H
5241,03-Jun-17,10:25:56,1,0,0,0,H
5242,03-Jun-17,10:25:56,1,0,0,0,H
5243,03-Jun-17,10:25:57,1,0,0,0,H
5244,03-Jun-17,10:25:57,1,0,0,0,H
5245,03-Jun-17,10:25:57,1,0,0,0,H
5246,03-Jun-17,10:25:57,1,0,0,0,H
5247,03-Jun-17,10:25:58,1,0,0,0,H
5248,03-Jun-17,10:25:58,1,0,0,0,H
5249,03-Jun-17,10:25:58,1,0,0,0,H
5250,03-Jun-17,10:25:58,1,0,0,0,H
5251,03-Jun-17,10:25:58,1,0,0,0,H
5252,03-Jun-17,10:25:58,1,0,0,0,H
5253,03-Jun-17,10:25:58,1,0,0,0,H
5254,03-Jun-17,10:25:59,1,0,0,0,H
5255,03-Jun-17,10:25:59,1,0,0,0,H
5256,03-Jun-17,10:25:59,1,0,0,0,H
5257,03-Jun-17,10:25:59,1,0,0,0,H
5258,03-Jun-17,10:26:00,1,0,0,0,H
5259,03-Jun-17,10:26:00,1,0,0,0,H
5260,03-Jun-17,10:26:00,1,0,0,0,H
5261,03-Jun-17,10:26:00,1,0,0,0,H
5262,03-Jun-17,10:26:00,1,0,0,0,H
5263,03-Jun-17,10:26:01,1,0,0,0,H
5264,03-Jun-17,10:26:01,1,0,0,0,H
5265,03-Jun-17,10:26:01,1,0,0,0,H
5266,03-Jun-17,10:26:01,1,0,0,0,H
5267,03-Jun-17,10:26:02,1,0,0,0,H
5268,03-Jun-17,10:26:02,1,0,0,0,H
5269,03-Jun-17,10:26:02,1,0,0,0,H
5270,03-Jun-17,10:26:02,1,0,0,0,H
5271,03-Jun-17,10:26:02,1,0,0,0,H
5272,03-Jun-17,10:26:02,1,0,0,0,H
5273,03-Jun-17,10:26:02,1,0,0,0,H
5274,03-Jun-17,10:26:03,1,0,0,0,H
5275,03-Jun-17,10:26:03,1,0,0,0,H
5276,03-Jun-17,10:26:03,1,0,0,0,H
5277,03-Jun-17,10:26:03,1,0,0,0,H
5278,03-Jun-17,10:26:04,1,0,0,0,H
5279,03-Jun-17,10:26:04,1,0,0,0,H
5280,03-Jun-17,10:26:04,1,0,0,0,H
5281,03-Jun-17,10:26:04,1,0,0,0,H
5282,03-Jun-17,10:26:04,1,0,0,0,H
5283,03-Jun-17,10:26:05,1,0,0,0,H
5284,03-Jun-17,10:26:05,1,0,0,0,H
5285,03-Jun-17,10:26:05,1,0,0,0,H
5286,03-Jun-17,10:26:05,1,0,0,0,H
5287,03-Jun-17,10:26:06,1,0,0,0,H
5288,03-Jun-17,10:26:06,1,0,0,0,H
5289,03-Jun-17,10:26:06,1,0,0,0,H
5290,03-Jun-17,10:26:06,1,0,0,0,H
5291,03-Jun-17,10:26:06,1,0,0,0,H
5292,03-Jun-17,10:26:06,1,0,0,0,H
5293,03-Jun-17,10:26:06,1,0,0,0,H
5294,03-Jun-17,10:26:07,1,0,0,0,H
5295,03-Jun-17,10:26:07,1,0,0,0,H
5296,03-Jun-17,10:26:07,1,0,0,0,H
5297,03-Jun-17,10:26:07,1,0,0,0,H
5298,03-Jun-17,10:26:08,1,0,0,0,H
5299,03-Jun-17,10:26:08,1,0,0,0,H
5300,03-Jun-17,10:26:08,1,0,0,0,H
5301,03-Jun-17,10:26:08,1,0,0,0,H
5302,03-Jun-17,10:26:08,1,0,0,0,H
5303,03-Jun-17,10:26:09,1,0,0,0,H
5304,03-Jun-17,10:26:09,1,0,0,0,H
5305,03-Jun-17,10:26:09,1,0,0,0,H
5306,03-Jun-17,10:26:09,1,0,0,0,H
5307,03-Jun-17,10:26:10,1,0,0,0,H
5308,03-Jun-17,10:26:10,1,0,0,0,H
5309,03-Jun-17,10:26:10,1,0,0,0,H
5310,03-Jun-17,10:26:10,1,0,0,0,H
5311,03-Jun-17,10:26:10,1,0,0,0,H
5312,03-Jun-17,10:26:10,1,0,0,0,H
5313,03-Jun-17,10:26:10,1,0,0,0,H
5314,03-Jun-17,10:26:11,1,0,0,0,H
5315,03-Jun-17,10:26:11,1,0,0,0,H
5316,03-Jun-17,10:26:11,1,0,0,0,H
5317,03-Jun-17,10:26:11,1,0,0,0,H
5318,03-Jun-17,10:26:12,1,0,0,0,H
5319,03-Jun-17,10:26:12,1,0,0,0,H
5320,03-Jun-17,10:26:12,1,0,0,0,H
5321,03-Jun-17,10:26:12,1,0,0,0,H
5322,03-Jun-17,10:26:12,1,0,0,0,H
5323,03-Jun-17,10:26:13,1,0,0,0,H
5324,03-Jun-17,10:26:13,1,0,0,0,H
5325,03-Jun-17,10:26:13,1,0,0,0,H
5326,03-Jun-17,10:26:13,1,0,0,0,H
5327,03-Jun-17,10:26:13,1,0,0,0,H
5328,03-Jun-17,10:26:13,1,0,0,0,H
5329,03-Jun-17,10:26:14,1,0,0,0,H
5330,03-Jun-17,10:26:14,1,0,0,0,H
5331,03-Jun-17,10:26:14,1,0,0,0,H
5332,03-Jun-17,10:26:14,1,0,0,0,H
5333,03-Jun-17,10:26:14,1,0,0,0,H
5334,03-Jun-17,10:26:15,1,0,0,0,H
5335,03-Jun-17,10:26:15,1,0,0,0,H
5336,03-Jun-17,10:26:15,1,0,0,0,H
5337,03-Jun-17,10:26:15,1,0,0,0,H
5338,03-Jun-17,10:26:16,1,0,0,0,H
5339,03-Jun-17,10:26:16,1,0,0,0,H
5340,03-Jun-17,10:26:16,1,0,0,0,H
5341,03-Jun-17,10:26:16,1,0,0,0,H
5342,03-Jun-17,10:26:16,1,0,0,0,H
5343,03-Jun-17,10:26:17,1,0,0,0,H
5344,03-Jun-17,10:26:17,1,0,0,0,H
5345,03-Jun-17,10:26:17,1,0,0,0,H
5346,03-Jun-17,10:26:17,1,0,0,0,H
5347,03-Jun-17,10:26:18,1,0,0,0,H
5348,03-Jun-17,10:26:18,1,0,0,0,H
5349,03-Jun-17,10:26:18,1,0,0,0,H
5350,03-Jun-17,10:26:18,1,0,0,0,H
5351,03-Jun-17,10:26:18,1,0,0,0,H
5352,03-Jun-17,10:26:18,1,0,0,0,H
5353,03-Jun-17,10:26:18,1,0,0,0,H
5354,03-Jun-17,10:26:19,1,0,0,0,H
5355,03-Jun-17,10:26:19,1,0,0,0,H
5356,03-Jun-17,10:26:19,1,0,0,0,H
5357,03-Jun-17,10:26:19,1,0,0,0,H
5358,03-Jun-17,10:26:19,1,0,0,0,H
5359,03-Jun-17,10:26:20,1,0,0,0,H
5360,03-Jun-17,10:26:20,1,0,0,0,H
5361,03-Jun-17,10:26:20,1,0,0,0,H
5362,03-Jun-17,10:26:20,1,0,0,0,H
5363,03-Jun-17,10:26:21,1,0,0,0,H
5364,03-Jun-17,10:26:21,1,0,0,0,H
5365,03-Jun-17,10:26:21,1,0,0,0,H
5366,03-Jun-17,10:26:21,1,0,0,0,H
5367,03-Jun-17,10:26:22,1,0,0,0,H
5368,03-Jun-17,10:26:22,1,0,0,0,H
5369,03-Jun-17,10:26:22,1,0,0,0,H
5370,03-Jun-17,10:26:22,1,0,0,0,H
5371,03-Jun-17,10:26:22,1,0,0,0,H
5372,03-Jun-17,10:26:22,1,0,0,0,H
5373,03-Jun-17,10:26:22,1,0,0,0,H
5374,03-Jun-17,10:26:23,1,0,0,0,H
5375,03-Jun-17,10:26:23,1,0,0,0,H
5376,03-Jun-17,10:26:23,1,0,0,0,H
5377,03-Jun-17,10:26:23,1,0,0,0,H
5378,03-Jun-17,10:26:23,1,0,0,0,H
5379,03-Jun-17,10:26:24,1,0,0,0,H
5380,03-Jun-17,10:26:24,1,0,0,0,H
5381,03-Jun-17,10:26:24,1,0,0,0,H
5382,03-Jun-17,10:26:24,1,0,0,0,H
5383,03-Jun-17,10:26:25,1,0,0,0,H
5384,03-Jun-17,10:26:25,1,0,0,0,H
5385,03-Jun-17,10:26:25,1,0,0,0,H
5386,03-Jun-17,10:26:25,1,0,0,0,H
5387,03-Jun-17,10:26:26,1,0,0,0,H
5388,03-Jun-17,10:26:26,1,0,0,0,H
5389,03-Jun-17,10:26:26,1,0,0,0,H
5390,03-Jun-17,10:26:26,1,0,0,0,H
5391,03-Jun-17,10:26:26,1,0,0,0,H
5392,03-Jun-17,10:26:26,1,0,0,0,H
5393,03-Jun-17,10:26:26,1,0,0,0,H
5394,03-Jun-17,10:26:27,1,0,0,0,H
5395,03-Jun-17,10:26:27,1,0,0,0,H
5396,03-Jun-17,10:26:27,1,0,0,0,H
5397,03-Jun-17,10:26:27,1,0,0,0,H
5398,03-Jun-17,10:26:27,1,0,0,0,H
5399,03-Jun-17,10:26:28,1,0,0,0,H
5400,03-Jun-17,10:26:28,1,0,0,0,H
5401,03-Jun-17,10:26:28,1,0,0,0,H
5402,03-Jun-17,10:26:28,1,0,0,0,H
5403,03-Jun-17,10:26:29,1,0,0,0,H
5404,03-Jun-17,10:26:29,1,0,0,0,H
5405,03-Jun-17,10:26:29,1,0,0,0,H
5406,03-Jun-17,10:26:29,1,0,0,0,H
5407,03-Jun-17,10:26:29,1,0,0,0,H
5408,03-Jun-17,10:26:30,1,0,0,0,H
5409,03-Jun-17,10:26:30,1,0,0,0,H
5410,03-Jun-17,10:26:30,1,0,0,0,H
5411,03-Jun-17,10:26:30,1,0,0,0,H
5412,03-Jun-17,10:26:30,1,0,0,0,H
5413,03-Jun-17,10:26:30,1,0,0,0,H
5414,03-Jun-17,10:26:31,1,0,0,0,H
5415,03-Jun-17,10:26:31,1,0,0,0,H
5416,03-Jun-17,10:26:31,1,0,0,0,H
5417,03-Jun-17,10:26:31,1,0,0,0,H
5418,03-Jun-17,10:26:31,1,0,0,0,H
5419,03-Jun-17,10:26:32,1,0,0,0,H
5420,03-Jun-17,10:26:32,1,0,0,0,H
5421,03-Jun-17,10:26:32,1,0,0,0,H
5422,03-Jun-17,10:26:32,1,0,0,0,H
5423,03-Jun-17,10:26:33,1,0,0,0,H
5424,03-Jun-17,10:26:33,1,0,0,0,H
5425,03-Jun-17,10:26:33,1,0,0,0,H
5426,03-Jun-17,10:26:33,1,0,0,0,H
5427,03-Jun-17,10:26:33,1,0,0,0,H
5428,03-Jun-17,10:26:34,1,0,0,0,H
5429,03-Jun-17,10:26:34,1,0,0,0,H
5430,03-Jun-17,10:26:34,1,0,0,0,H
5431,03-Jun-17,10:26:34,1,0,0,0,H
5432,03-Jun-17,10:26:35,1,0,0,0,H
5433,03-Jun-17,10:26:35,1,0,0,0,H
5434,03-Jun-17,10:26:35,1,0,0,0,H
5435,03-Jun-17,10:26:35,1,0,0,0,H
5436,03-Jun-17,10:26:35,1,0,0,0,H
5437,03-Jun-17,10:26:35,1,0,0,0,H
5438,03-Jun-17,10:26:35,1,0,0,0,H
5439,03-Jun-17,10:26:36,1,0,0,0,H
5440,03-Jun-17,10:26:36,1,0,0,0,H
5441,03-Jun-17,10:26:36,1,0,0,0,H
5442,03-Jun-17,10:26:36,1,0,0,0,H
5443,03-Jun-17,10:26:37,1,0,0,0,H
5444,03-Jun-17,10:26:37,1,0,0,0,H
5445,03-Jun-17,10:26:37,1,0,0,0,H
5446,03-Jun-17,10:26:37,1,0,0,0,H
5447,03-Jun-17,10:26:37,1,0,0,0,H
5448,03-Jun-17,10:26:38,1,0,0,0,H
5449,03-Jun-17,10:26:38,1,0,0,0,H
5450,03-Jun-17,10:26:38,1,0,0,0,H
5451,03-Jun-17,10:26:38,1,0,0,0,H
5452,03-Jun-17,10:26:39,1,0,0,0,H
5453,03-Jun-17,10:26:39,1,0,0,0,H
5454,03-Jun-17,10:26:39,1,0,0,0,H
5455,03-Jun-17,10:26:39,1,0,0,0,H
5456,03-Jun-17,10:26:39,1,0,0,0,H
5457,03-Jun-17,10:26:39,1,0,0,0,H
5458,03-Jun-17,10:26:39,1,0,0,0,H
5459,03-Jun-17,10:26:40,1,0,0,0,H
5460,03-Jun-17,10:26:40,1,0,0,0,H
5461,03-Jun-17,10:26:40,1,0,0,0,H
5462,03-Jun-17,10:26:40,1,0,0,0,H
5463,03-Jun-17,10:26:40,1,0,0,0,H
5464,03-Jun-17,10:26:41,1,0,0,0,H
5465,03-Jun-17,10:26:41,1,0,0,0,H
5466,03-Jun-17,10:26:41,1,0,0,0,H
5467,03-Jun-17,10:26:41,1,0,0,0,H
5468,03-Jun-17,10:26:42,1,0,0,0,H
5469,03-Jun-17,10:26:42,1,0,0,0,H
5470,03-Jun-17,10:26:42,1,0,0,0,H
5471,03-Jun-17,10:26:42,1,0,0,0,H
5472,03-Jun-17,10:26:43,1,0,0,0,H
5473,03-Jun-17,10:26:43,1,0,0,0,H
5474,03-Jun-17,10:26:43,1,0,0,0,H
5475,03-Jun-17,10:26:43,1,0,0,0,H
5476,03-Jun-17,10:26:43,1,0,0,0,H
5477,03-Jun-17,10:26:43,1,0,0,0,H
5478,03-Jun-17,10:26:43,1,0,0,0,H
5479,03-Jun-17,10:26:44,1,0,0,0,H
5480,03-Jun-17,10:26:44,1,0,0,0,H
5481,03-Jun-17,10:26:44,1,0,0,0,H
5482,03-Jun-17,10:26:44,1,0,0,0,H
5483,03-Jun-17,10:26:44,1,0,0,0,H
5484,03-Jun-17,10:26:45,1,0,0,0,H
5485,03-Jun-17,10:26:45,1,0,0,0,H
5486,03-Jun-17,10:26:45,1,0,0,0,H
5487,03-Jun-17,10:26:45,1,0,0,0,H
5488,03-Jun-17,10:26:46,1,0,0,0,H
5489,03-Jun-17,10:26:46,1,0,0,0,H
5490,03-Jun-17,10:26:46,1,0,0,0,H
5491,03-Jun-17,10:26:46,1,0,0,0,H
5492,03-Jun-17,10:26:46,1,0,0,0,H
5493,03-Jun-17,10:26:47,1,0,0,0,H
5494,03-Jun-17,10:26:47,1,0,0,0,H
5495,03-Jun-17,10:26:47,1,0,0,0,H
5496,03-Jun-17,10:26:47,1,0,0,0,H
5497,03-Jun-17,10:26:48,1,0,0,0,H
5498,03-Jun-17,10:26:48,1,0,0,0,H
5499,03-Jun-17,10:26:48,1,0,0,0,H
5500,03-Jun-17,10:26:48,1,0,0,0,H
5501,03-Jun-17,10:26:48,1,0,0,0,H
5502,03-Jun-17,10:26:48,1,0,0,0,H
5503,03-Jun-17,10:26:48,1,0,0,0,H
5504,03-Jun-17,10:26:49,1,0,0,0,H
5505,03-Jun-17,10:26:49,1,0,0,0,H
5506,03-Jun-17,10:26:49,1,0,0,0,H
5507,03-Jun-17,10:26:49,1,0,0,0,H
5508,03-Jun-17,10:26:50,1,0,0,0,H
5509,03-Jun-17,10:26:50,1,0,0,0,H
5510,03-Jun-17,10:26:50,1,0,0,0,H
5511,03-Jun-17,10:26:50,1,0,0,0,H
5512,03-Jun-17,10:26:50,1,0,0,0,H
5513,03-Jun-17,10:26:51,1,0,0,0,H
5514,03-Jun-17,10:26:51,1,0,0,0,H
5515,03-Jun-17,10:26:51,1,0,0,0,H
5516,03-Jun-17,10:26:51,1,0,0,0,H
5517,03-Jun-17,10:26:52,1,0,0,0,H
5518,03-Jun-17,10:26:52,1,0,0,0,H
5519,03-Jun-17,10:26:52,1,0,0,0,H
