,Date,Time,Result,Phase
488,24-Jun-17,17:22:11,Amber,C
489,24-Jun-17,17:22:11,Amber,C
490,24-Jun-17,17:22:11,Amber,C
491,24-Jun-17,17:22:12,Amber,C
492,24-Jun-17,17:22:12,Amber,C
493,24-Jun-17,17:22:12,Amber,C
494,24-Jun-17,17:22:12,Amber,C
495,24-Jun-17,17:23:09,Amber,C
496,24-Jun-17,17:23:10,Amber,C
497,24-Jun-17,17:23:10,Amber,C
498,24-Jun-17,17:23:10,Amber,C
499,24-Jun-17,17:23:10,Amber,C
500,24-Jun-17,17:23:10,Amber,C
501,24-Jun-17,17:23:11,Amber,C
502,24-Jun-17,17:23:11,Amber,C
503,24-Jun-17,17:23:11,Amber,C
504,24-Jun-17,17:23:11,Amber,C
505,24-Jun-17,17:23:11,Amber,C
506,24-Jun-17,17:23:11,Amber,C
507,24-Jun-17,17:23:12,Amber,C
508,24-Jun-17,17:23:12,Amber,C
509,24-Jun-17,17:23:12,Amber,C
510,24-Jun-17,17:24:10,Amber,C
511,24-Jun-17,17:24:10,Amber,C
512,24-Jun-17,17:24:10,Amber,C
513,24-Jun-17,17:24:10,Amber,C
514,24-Jun-17,17:24:10,Amber,C
515,24-Jun-17,17:24:10,Amber,C
516,24-Jun-17,17:24:10,Amber,C
517,24-Jun-17,17:24:11,Amber,C
518,24-Jun-17,17:24:11,Amber,C
519,24-Jun-17,17:24:11,Amber,C
520,24-Jun-17,17:24:11,Amber,C
521,24-Jun-17,17:24:12,Amber,C
522,24-Jun-17,17:24:12,Amber,C
523,24-Jun-17,17:24:12,Amber,C
524,24-Jun-17,17:24:12,Amber,C
525,24-Jun-17,17:25:09,Amber,C
526,24-Jun-17,17:25:09,Amber,C
527,24-Jun-17,17:25:10,Amber,C
528,24-Jun-17,17:25:10,Amber,C
529,24-Jun-17,17:25:10,Amber,C
530,24-Jun-17,17:25:10,Amber,C
531,24-Jun-17,17:25:10,Amber,C
532,24-Jun-17,17:25:11,Amber,C
533,24-Jun-17,17:25:11,Amber,C
534,24-Jun-17,17:25:11,Amber,C
535,24-Jun-17,17:25:11,Amber,C
536,24-Jun-17,17:25:12,Amber,C
537,24-Jun-17,17:25:12,Amber,C
538,24-Jun-17,17:25:12,Amber,C
539,24-Jun-17,17:25:12,Amber,C
540,24-Jun-17,17:26:09,Amber,C
541,24-Jun-17,17:26:10,Amber,C
542,24-Jun-17,17:26:10,Amber,C
543,24-Jun-17,17:26:10,Amber,C
544,24-Jun-17,17:26:10,Amber,C
545,24-Jun-17,17:26:10,Amber,C
546,24-Jun-17,17:26:10,Amber,C
547,24-Jun-17,17:26:11,Amber,C
548,24-Jun-17,17:26:11,Amber,C
549,24-Jun-17,17:26:11,Amber,C
550,24-Jun-17,17:26:11,Amber,C
551,24-Jun-17,17:26:11,Amber,C
552,24-Jun-17,17:26:12,Amber,C
553,24-Jun-17,17:26:12,Amber,C
554,24-Jun-17,17:26:12,Amber,C
555,24-Jun-17,17:27:10,Amber,C
556,24-Jun-17,17:27:10,Amber,C
557,24-Jun-17,17:27:10,Amber,C
558,24-Jun-17,17:27:10,Amber,C
559,24-Jun-17,17:27:10,Amber,C
560,24-Jun-17,17:27:10,Amber,C
561,24-Jun-17,17:27:10,Amber,C
562,24-Jun-17,17:27:11,Amber,C
563,24-Jun-17,17:27:11,Amber,C
564,24-Jun-17,17:27:11,Amber,C
565,24-Jun-17,17:27:11,Amber,C
566,24-Jun-17,17:27:11,Amber,C
567,24-Jun-17,17:27:12,Amber,C
568,24-Jun-17,17:27:12,Amber,C
569,24-Jun-17,17:27:12,Amber,C
570,24-Jun-17,17:28:09,Amber,C
571,24-Jun-17,17:28:09,Amber,C
572,24-Jun-17,17:28:10,Amber,C
573,24-Jun-17,17:28:10,Amber,C
574,24-Jun-17,17:28:10,Amber,C
575,24-Jun-17,17:28:10,Amber,C
576,24-Jun-17,17:28:10,Amber,C
577,24-Jun-17,17:28:11,Amber,C
578,24-Jun-17,17:28:11,Amber,C
579,24-Jun-17,17:28:11,Amber,C
580,24-Jun-17,17:28:11,Amber,C
581,24-Jun-17,17:28:12,Amber,C
582,24-Jun-17,17:28:12,Amber,C
583,24-Jun-17,17:28:12,Amber,C
584,24-Jun-17,17:28:12,Amber,C
585,24-Jun-17,17:53:42,Amber,C
586,24-Jun-17,17:53:42,Amber,C
587,24-Jun-17,17:53:42,Amber,C
588,24-Jun-17,17:53:42,Amber,C
589,24-Jun-17,17:53:42,Amber,C
590,24-Jun-17,17:53:42,Amber,C
591,24-Jun-17,17:53:42,Amber,C
592,24-Jun-17,17:53:42,Amber,C
593,24-Jun-17,17:53:42,Amber,C
594,24-Jun-17,17:53:42,Amber,C
595,24-Jun-17,17:53:42,Amber,C
596,24-Jun-17,17:53:42,Amber,C
597,24-Jun-17,17:53:42,Amber,C
598,24-Jun-17,17:53:42,Amber,C
599,24-Jun-17,17:53:42,Amber,C
600,24-Jun-17,17:53:43,Amber,C
601,24-Jun-17,17:53:43,Amber,C
602,24-Jun-17,17:53:43,Amber,C
603,24-Jun-17,17:53:43,Amber,C
604,24-Jun-17,17:53:43,Amber,C
605,24-Jun-17,17:53:43,Amber,C
606,24-Jun-17,17:53:43,Amber,C
607,24-Jun-17,17:53:43,Amber,C
608,24-Jun-17,17:53:43,Amber,C
609,24-Jun-17,17:53:43,Amber,C
610,24-Jun-17,17:53:43,Amber,C
611,24-Jun-17,17:53:43,Amber,C
612,24-Jun-17,17:53:43,Amber,C
613,24-Jun-17,17:53:43,Amber,C
614,24-Jun-17,17:53:43,Amber,C
615,24-Jun-17,17:53:44,Amber,C
616,24-Jun-17,17:53:44,Amber,C
617,24-Jun-17,17:53:44,Amber,C
618,24-Jun-17,17:53:44,Amber,C
619,24-Jun-17,17:53:44,Amber,C
620,24-Jun-17,17:53:44,Amber,C
621,24-Jun-17,17:53:44,Amber,C
622,24-Jun-17,17:53:44,Amber,C
623,24-Jun-17,17:53:44,Amber,C
624,24-Jun-17,17:53:44,Amber,C
625,24-Jun-17,17:53:44,Amber,C
626,24-Jun-17,17:53:44,Amber,C
627,24-Jun-17,17:53:44,Amber,C
628,24-Jun-17,17:53:44,Amber,C
629,24-Jun-17,17:53:44,Amber,C
630,24-Jun-17,17:53:45,Amber,C
631,24-Jun-17,17:53:45,Amber,C
632,24-Jun-17,17:53:45,Amber,C
