,Date,Time,Result,Phase
220,24-Jun-17,17:18:01,Amber,D
221,24-Jun-17,17:18:01,Amber,D
222,24-Jun-17,17:18:01,Amber,D
223,24-Jun-17,17:18:01,Amber,D
224,24-Jun-17,17:18:01,Amber,D
225,24-Jun-17,17:18:01,Amber,D
226,24-Jun-17,17:18:01,Amber,D
227,24-Jun-17,17:18:01,Amber,D
228,24-Jun-17,17:18:01,Amber,D
229,24-Jun-17,17:18:01,Amber,D
230,24-Jun-17,17:18:01,Amber,D
231,24-Jun-17,17:18:01,Amber,D
232,24-Jun-17,17:18:01,Amber,D
233,24-Jun-17,17:18:01,Amber,D
234,24-Jun-17,17:18:01,Amber,D
235,24-Jun-17,17:18:01,Amber,D
236,24-Jun-17,17:18:01,Amber,D
237,24-Jun-17,17:18:01,Amber,D
238,24-Jun-17,17:18:01,Amber,D
239,24-Jun-17,17:18:01,Amber,D
240,24-Jun-17,17:18:02,Amber,D
241,24-Jun-17,17:18:02,Amber,D
242,24-Jun-17,17:18:02,Amber,D
243,24-Jun-17,17:18:02,Amber,D
244,24-Jun-17,17:18:02,Amber,D
245,24-Jun-17,17:18:02,Amber,D
246,24-Jun-17,17:18:02,Amber,D
247,24-Jun-17,17:18:02,Amber,D
248,24-Jun-17,17:18:02,Amber,D
249,24-Jun-17,17:18:02,Amber,D
250,24-Jun-17,17:18:02,Amber,D
251,24-Jun-17,17:18:02,Amber,D
252,24-Jun-17,17:18:02,Amber,D
253,24-Jun-17,17:18:02,Amber,D
254,24-Jun-17,17:18:02,Amber,D
255,24-Jun-17,17:18:02,Amber,D
256,24-Jun-17,17:18:02,Amber,D
257,24-Jun-17,17:18:02,Amber,D
258,24-Jun-17,17:18:02,Amber,D
259,24-Jun-17,17:18:02,Amber,D
260,24-Jun-17,17:18:02,Amber,D
261,24-Jun-17,17:18:02,Amber,D
262,24-Jun-17,17:18:02,Amber,D
263,24-Jun-17,17:18:02,Amber,D
264,24-Jun-17,17:18:02,Amber,D
265,24-Jun-17,17:18:02,Amber,D
266,24-Jun-17,17:18:02,Amber,D
267,24-Jun-17,17:18:02,Amber,D
268,24-Jun-17,17:18:02,Amber,D
269,24-Jun-17,17:18:02,Amber,D
270,24-Jun-17,17:18:02,Amber,D
271,24-Jun-17,17:18:02,Amber,D
272,24-Jun-17,17:18:02,Amber,D
273,24-Jun-17,17:18:02,Amber,D
274,24-Jun-17,17:18:02,Amber,D
275,24-Jun-17,17:18:02,Amber,D
276,24-Jun-17,17:18:02,Amber,D
277,24-Jun-17,17:18:02,Amber,D
278,24-Jun-17,17:18:02,Amber,D
279,24-Jun-17,17:18:02,Amber,D
280,24-Jun-17,17:18:02,Amber,D
281,24-Jun-17,17:18:02,Amber,D
282,24-Jun-17,17:18:02,Amber,D
283,24-Jun-17,17:18:02,Amber,D
284,24-Jun-17,17:18:02,Amber,D
285,24-Jun-17,17:18:02,Amber,D
286,24-Jun-17,17:18:02,Amber,D
287,24-Jun-17,17:18:02,Amber,D
288,24-Jun-17,17:18:02,Amber,D
289,24-Jun-17,17:18:02,Amber,D
290,24-Jun-17,17:18:02,Amber,D
291,24-Jun-17,17:18:02,Amber,D
292,24-Jun-17,17:18:02,Amber,D
293,24-Jun-17,17:18:02,Amber,D
294,24-Jun-17,17:18:02,Amber,D
295,24-Jun-17,17:18:02,Amber,D
296,24-Jun-17,17:18:02,Amber,D
297,24-Jun-17,17:18:02,Amber,D
298,24-Jun-17,17:18:02,Amber,D
299,24-Jun-17,17:18:02,Amber,D
300,24-Jun-17,17:18:03,Amber,D
301,24-Jun-17,17:18:03,Amber,D
302,24-Jun-17,17:18:03,Amber,D
303,24-Jun-17,17:18:03,Amber,D
304,24-Jun-17,17:18:03,Amber,D
305,24-Jun-17,17:18:03,Amber,D
306,24-Jun-17,17:18:03,Amber,D
307,24-Jun-17,17:18:03,Amber,D
308,24-Jun-17,17:18:03,Amber,D
309,24-Jun-17,17:18:03,Amber,D
310,24-Jun-17,17:18:03,Amber,D
311,24-Jun-17,17:18:03,Amber,D
312,24-Jun-17,17:18:03,Amber,D
313,24-Jun-17,17:18:03,Amber,D
314,24-Jun-17,17:18:03,Amber,D
315,24-Jun-17,17:18:03,Amber,D
316,24-Jun-17,17:18:03,Amber,D
317,24-Jun-17,17:18:03,Amber,D
318,24-Jun-17,17:18:03,Amber,D
319,24-Jun-17,17:18:03,Amber,D
320,24-Jun-17,17:18:03,Amber,D
321,24-Jun-17,17:18:03,Amber,D
322,24-Jun-17,17:18:03,Amber,D
323,24-Jun-17,17:18:03,Amber,D
324,24-Jun-17,17:18:03,Amber,D
325,24-Jun-17,17:18:03,Amber,D
326,24-Jun-17,17:18:03,Amber,D
327,24-Jun-17,17:18:03,Amber,D
328,24-Jun-17,17:18:03,Amber,D
329,24-Jun-17,17:18:03,Amber,D
330,24-Jun-17,17:18:03,Amber,D
331,24-Jun-17,17:18:03,Amber,D
332,24-Jun-17,17:18:03,Amber,D
333,24-Jun-17,17:18:03,Amber,D
334,24-Jun-17,17:18:03,Amber,D
335,24-Jun-17,17:18:03,Amber,D
336,24-Jun-17,17:18:03,Amber,D
337,24-Jun-17,17:18:03,Amber,D
338,24-Jun-17,17:18:03,Amber,D
339,24-Jun-17,17:18:03,Amber,D
340,24-Jun-17,17:18:03,Amber,D
341,24-Jun-17,17:18:03,Amber,D
342,24-Jun-17,17:18:03,Amber,D
343,24-Jun-17,17:18:03,Amber,D
344,24-Jun-17,17:18:03,Amber,D
345,24-Jun-17,17:18:03,Amber,D
346,24-Jun-17,17:18:03,Amber,D
347,24-Jun-17,17:18:03,Amber,D
348,24-Jun-17,17:18:03,Amber,D
349,24-Jun-17,17:18:03,Amber,D
350,24-Jun-17,17:18:03,Amber,D
351,24-Jun-17,17:18:03,Amber,D
352,24-Jun-17,17:18:03,Amber,D
353,24-Jun-17,17:18:03,Amber,D
354,24-Jun-17,17:18:03,Amber,D
355,24-Jun-17,17:18:03,Amber,D
356,24-Jun-17,17:18:03,Amber,D
357,24-Jun-17,17:18:03,Amber,D
358,24-Jun-17,17:18:03,Amber,D
359,24-Jun-17,17:18:03,Amber,D
360,24-Jun-17,17:18:03,Amber,D
361,24-Jun-17,17:18:03,Amber,D
362,24-Jun-17,17:18:03,Amber,D
363,24-Jun-17,17:18:03,Amber,D
364,24-Jun-17,17:18:03,Amber,D
365,24-Jun-17,17:18:03,Amber,D
366,24-Jun-17,17:18:03,Amber,D
367,24-Jun-17,17:18:03,Amber,D
368,24-Jun-17,17:18:03,Amber,D
369,24-Jun-17,17:18:03,Amber,D
370,24-Jun-17,17:18:03,Amber,D
371,24-Jun-17,17:18:03,Amber,D
372,24-Jun-17,17:18:03,Amber,D
373,24-Jun-17,17:18:03,Amber,D
374,24-Jun-17,17:18:03,Amber,D
375,24-Jun-17,17:18:03,Amber,D
376,24-Jun-17,17:18:03,Amber,D
377,24-Jun-17,17:18:03,Amber,D
378,24-Jun-17,17:18:03,Amber,D
379,24-Jun-17,17:18:03,Amber,D
380,24-Jun-17,17:18:03,Amber,D
381,24-Jun-17,17:18:03,Amber,D
382,24-Jun-17,17:18:03,Amber,D
383,24-Jun-17,17:18:03,Amber,D
384,24-Jun-17,17:18:03,Amber,D
385,24-Jun-17,17:18:03,Amber,D
386,24-Jun-17,17:18:03,Amber,D
387,24-Jun-17,17:18:03,Amber,D
388,24-Jun-17,17:18:03,Amber,D
389,24-Jun-17,17:18:03,Amber,D
390,24-Jun-17,17:18:04,Amber,D
391,24-Jun-17,17:18:04,Amber,D
392,24-Jun-17,17:18:04,Amber,D
393,24-Jun-17,17:18:04,Amber,D
394,24-Jun-17,17:18:04,Amber,D
395,24-Jun-17,17:18:04,Amber,D
396,24-Jun-17,17:18:04,Amber,D
397,24-Jun-17,17:18:04,Amber,D
398,24-Jun-17,17:18:04,Amber,D
399,24-Jun-17,17:18:04,Amber,D
400,24-Jun-17,17:18:04,Amber,D
401,24-Jun-17,17:18:04,Amber,D
402,24-Jun-17,17:18:04,Amber,D
403,24-Jun-17,17:18:04,Amber,D
404,24-Jun-17,17:18:04,Amber,D
405,24-Jun-17,17:18:04,Amber,D
406,24-Jun-17,17:18:04,Amber,D
407,24-Jun-17,17:18:04,Amber,D
408,24-Jun-17,17:18:04,Amber,D
