,Date,Time,Result,Phase
304,24-Jun-17,16:50:39,RedAmber,H
305,24-Jun-17,16:50:39,RedAmber,H
306,24-Jun-17,16:50:40,RedAmber,H
307,24-Jun-17,16:50:40,RedAmber,H
308,24-Jun-17,16:50:40,RedAmber,H
309,24-Jun-17,16:50:40,RedAmber,H
310,24-Jun-17,16:50:40,RedAmber,H
311,24-Jun-17,16:50:40,RedAmber,H
312,24-Jun-17,16:50:41,RedAmber,H
313,24-Jun-17,16:50:41,RedAmber,H
314,24-Jun-17,16:50:41,RedAmber,H
315,24-Jun-17,16:50:41,RedAmber,H
316,24-Jun-17,16:50:41,RedAmber,H
317,24-Jun-17,16:50:42,RedAmber,H
318,24-Jun-17,16:50:42,RedAmber,H
319,24-Jun-17,16:50:42,RedAmber,H
320,24-Jun-17,16:50:42,RedAmber,H
321,24-Jun-17,16:50:43,RedAmber,H
322,24-Jun-17,16:50:43,RedAmber,H
323,24-Jun-17,16:50:43,RedAmber,H
324,24-Jun-17,16:50:43,RedAmber,H
325,24-Jun-17,16:50:43,RedAmber,H
326,24-Jun-17,16:50:44,RedAmber,H
327,24-Jun-17,16:50:44,RedAmber,H
328,24-Jun-17,16:50:44,RedAmber,H
329,24-Jun-17,16:50:44,RedAmber,H
330,24-Jun-17,16:50:44,RedAmber,H
331,24-Jun-17,16:50:44,RedAmber,H
332,24-Jun-17,16:50:45,RedAmber,H
333,24-Jun-17,16:50:45,RedAmber,H
334,24-Jun-17,16:50:45,RedAmber,H
335,24-Jun-17,16:50:45,RedAmber,H
336,24-Jun-17,16:50:46,RedAmber,H
337,24-Jun-17,16:50:46,RedAmber,H
338,24-Jun-17,16:50:46,RedAmber,H
339,24-Jun-17,16:50:46,RedAmber,H
340,24-Jun-17,16:50:46,RedAmber,H
341,24-Jun-17,16:50:47,RedAmber,H
342,24-Jun-17,16:50:47,RedAmber,H
343,24-Jun-17,16:50:47,RedAmber,H
344,24-Jun-17,16:50:47,RedAmber,H
345,24-Jun-17,16:50:48,RedAmber,H
346,24-Jun-17,16:50:48,RedAmber,H
347,24-Jun-17,16:50:48,RedAmber,H
348,24-Jun-17,16:50:48,RedAmber,H
349,24-Jun-17,16:50:48,RedAmber,H
350,24-Jun-17,16:50:48,RedAmber,H
351,24-Jun-17,16:50:48,RedAmber,H
352,24-Jun-17,16:50:49,RedAmber,H
353,24-Jun-17,16:50:49,RedAmber,H
354,24-Jun-17,16:50:49,RedAmber,H
355,24-Jun-17,16:50:49,RedAmber,H
356,24-Jun-17,16:50:50,RedAmber,H
357,24-Jun-17,16:50:50,RedAmber,H
358,24-Jun-17,16:50:50,RedAmber,H
359,24-Jun-17,16:50:50,RedAmber,H
360,24-Jun-17,16:50:50,RedAmber,H
361,24-Jun-17,16:50:51,RedAmber,H
362,24-Jun-17,16:50:51,RedAmber,H
363,24-Jun-17,16:50:51,RedAmber,H
364,24-Jun-17,16:50:51,RedAmber,H
365,24-Jun-17,16:50:51,RedAmber,H
366,24-Jun-17,16:50:51,RedAmber,H
367,24-Jun-17,16:50:52,RedAmber,H
368,24-Jun-17,16:50:52,RedAmber,H
369,24-Jun-17,16:50:52,RedAmber,H
370,24-Jun-17,16:50:52,RedAmber,H
371,24-Jun-17,16:50:52,RedAmber,H
372,24-Jun-17,16:50:53,RedAmber,H
373,24-Jun-17,16:50:53,RedAmber,H
374,24-Jun-17,16:50:53,RedAmber,H
